transaction_id,customer_id_x,source_account_id,destination_account_id,amount,currency,transaction_type,transaction_date,transaction_time,payee_payer_name,description,payment_channel,device_id,device_model,ip_address,ip_address_country,known_device,status,is_flagged,flag_reason,is_fraud,fraud_type,risk_score,location_risk,amount_risk,velocity_risk,ctr_flag,sar_flag,transaction_datetime,hour,day_of_week,is_weekend,is_night,is_business_hours,log_amount,is_round_amount,sin_hour,cos_hour,sin_day_of_week,cos_day_of_week,age,annual_income,is_vulnerable,vulnerability_score,credit_score,digital_literacy_level,risk_profile,customer_tenure_years,txn_per_month,alert_to_txn_ratio,call_to_txn_ratio,risk_velocity,avg_risk_score,max_risk_score,known_device_rate,source_daily_limit,source_monthly_limit,source_is_mule_account,customer_id_y,destination_daily_limit,destination_monthly_limit,destination_is_mule_account,customer_id,amount_to_daily_limit_ratio,amount_to_monthly_limit_ratio,location_risk_score,amount_risk_score,velocity_risk_score,anomaly_score,hesitation_indicators,typing_pattern_anomaly,copy_paste_detected,new_payee_flag,authentication_failures,txn_call_count,txn_escalation_rate,txn_outcome_reached_rate,txn_avg_call_duration,txn_avg_resolution_hours,hours_since_last_call,txn_alert_count,txn_high_priority_rate,txn_avg_alert_risk_score,txn_avg_false_positive_prob,hours_since_last_alert,relative_amount_to_avg,risk_score_gap,device_trust_gap,source_mule_account_rate
TXN-2024-003138,AU-CUST00326,ACC00001111,ACC00000255,8.13,AUD,Payment,2025-08-08,02:39:12,Payee-001069,Restaurant,Card Payment,DEV-UST00396,iPhone 13,203.250.239.171,AU,1,Completed,0,,0,LEGITIMATE,18.0,Low,Low,Low,0,0,2025-08-08 02:39:12,2,4,0,1,0,2.211565694606877,False,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,64.96098562628337,92426.0,1,0.0,614.0,Medium,Medium,0.7720739219712526,0.09741948389677935,0.0,0.0,0.0,18.0,18.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-003138,AU-CUST00326,ACC00001111,ACC00000255,8.13,AUD,Payment,2025-08-08,02:39:12,Payee-001069,Restaurant,Card Payment,DEV-UST00396,iPhone 13,203.250.239.171,AU,1,Completed,0,,0,LEGITIMATE,18.0,Low,Low,Low,0,0,2025-08-08 02:39:12,2,4,0,1,0,2.211565694606877,False,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,34.98151950718686,54235.0,1,0.0,604.0,High,Low,0.3915126625598905,0.1754954954954955,0.0,0.0,0.0,18.0,18.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-004643,AU-CUST00973,ACC00000932,ACC00000286,519.92,AUD,Payment,2025-05-18,19:52:45,Payee-000889,Restaurant,Mobile Banking,DEV-UST00369,Samsung Galaxy S23,203.54.82.215,AU,0,Completed,0,,0,LEGITIMATE,14.0,Low,Low,Low,0,0,2025-05-18 19:52:45,19,6,1,0,0,6.255596479099502,False,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22944.0,199080.0,0.0,AU-CUST00697,5029.0,108763.0,0.0,AU-CUST00271,0.022659402920026148,0.002611600303394096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-004643,AU-CUST00973,ACC00000932,ACC00000286,519.92,AUD,Payment,2025-05-18,19:52:45,Payee-000889,Restaurant,Mobile Banking,DEV-UST00369,Samsung Galaxy S23,203.54.82.215,AU,0,Completed,0,,0,LEGITIMATE,14.0,Low,Low,Low,0,0,2025-05-18 19:52:45,19,6,1,0,0,6.255596479099502,False,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22944.0,199080.0,0.0,AU-CUST00697,25000.0,92752.0,0.0,AU-CUST00252,0.022659402920026148,0.002611600303394096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-006601,AU-CUST00297,ACC00000549,ACC00000300,13.1,AUD,Payment,2025-01-11,09:02:24,Payee-000975,Rent payment,Mobile Banking,DEV-UST00339,Samsung Galaxy S23,203.207.17.119,AU,1,Completed,0,,0,LEGITIMATE,6.0,Low,Medium,Low,0,0,2025-01-11 09:02:24,9,5,1,0,1,2.6461747973841225,False,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,22.989733059548254,19312.0,0,0.0,756.0,High,Low,1.3415468856947297,0.05848444818061726,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,,9591.0,199999.0,0.0,AU-CUST00228,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-006601,AU-CUST00297,ACC00000549,ACC00000300,13.1,AUD,Payment,2025-01-11,09:02:24,Payee-000975,Rent payment,Mobile Banking,DEV-UST00339,Samsung Galaxy S23,203.207.17.119,AU,1,Completed,0,,0,LEGITIMATE,6.0,Low,Medium,Low,0,0,2025-01-11 09:02:24,9,5,1,0,1,2.6461747973841225,False,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,22.989733059548254,19312.0,0,0.0,756.0,High,Low,1.3415468856947297,0.05848444818061726,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,,12544.0,94027.0,0.0,AU-CUST00258,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-006601,AU-CUST00297,ACC00000549,ACC00000300,13.1,AUD,Payment,2025-01-11,09:02:24,Payee-000975,Rent payment,Mobile Banking,DEV-UST00339,Samsung Galaxy S23,203.207.17.119,AU,1,Completed,0,,0,LEGITIMATE,6.0,Low,Medium,Low,0,0,2025-01-11 09:02:24,9,5,1,0,1,2.6461747973841225,False,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,22.989733059548254,19312.0,0,0.0,756.0,High,Low,1.3415468856947297,0.05848444818061726,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,,25000.0,99873.0,0.0,AU-CUST00233,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-006601,AU-CUST00297,ACC00000549,ACC00000300,13.1,AUD,Payment,2025-01-11,09:02:24,Payee-000975,Rent payment,Mobile Banking,DEV-UST00339,Samsung Galaxy S23,203.207.17.119,AU,1,Completed,0,,0,LEGITIMATE,6.0,Low,Medium,Low,0,0,2025-01-11 09:02:24,9,5,1,0,1,2.6461747973841225,False,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,22.989733059548254,19312.0,0,0.0,756.0,High,Low,1.3415468856947297,0.05848444818061726,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,,7956.0,198429.0,0.0,AU-CUST00230,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-006601,AU-CUST00297,ACC00000549,ACC00000300,13.1,AUD,Payment,2025-01-11,09:02:24,Payee-000975,Rent payment,Mobile Banking,DEV-UST00339,Samsung Galaxy S23,203.207.17.119,AU,1,Completed,0,,0,LEGITIMATE,6.0,Low,Medium,Low,0,0,2025-01-11 09:02:24,9,5,1,0,1,2.6461747973841225,False,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,53.96851471594798,35081.0,0,0.0,576.0,Medium,Low,1.2046543463381245,0.06470041185067092,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,,9591.0,199999.0,0.0,AU-CUST00228,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-006601,AU-CUST00297,ACC00000549,ACC00000300,13.1,AUD,Payment,2025-01-11,09:02:24,Payee-000975,Rent payment,Mobile Banking,DEV-UST00339,Samsung Galaxy S23,203.207.17.119,AU,1,Completed,0,,0,LEGITIMATE,6.0,Low,Medium,Low,0,0,2025-01-11 09:02:24,9,5,1,0,1,2.6461747973841225,False,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,53.96851471594798,35081.0,0,0.0,576.0,Medium,Low,1.2046543463381245,0.06470041185067092,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,,12544.0,94027.0,0.0,AU-CUST00258,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-006601,AU-CUST00297,ACC00000549,ACC00000300,13.1,AUD,Payment,2025-01-11,09:02:24,Payee-000975,Rent payment,Mobile Banking,DEV-UST00339,Samsung Galaxy S23,203.207.17.119,AU,1,Completed,0,,0,LEGITIMATE,6.0,Low,Medium,Low,0,0,2025-01-11 09:02:24,9,5,1,0,1,2.6461747973841225,False,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,53.96851471594798,35081.0,0,0.0,576.0,Medium,Low,1.2046543463381245,0.06470041185067092,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,,25000.0,99873.0,0.0,AU-CUST00233,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-006601,AU-CUST00297,ACC00000549,ACC00000300,13.1,AUD,Payment,2025-01-11,09:02:24,Payee-000975,Rent payment,Mobile Banking,DEV-UST00339,Samsung Galaxy S23,203.207.17.119,AU,1,Completed,0,,0,LEGITIMATE,6.0,Low,Medium,Low,0,0,2025-01-11 09:02:24,9,5,1,0,1,2.6461747973841225,False,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,53.96851471594798,35081.0,0,0.0,576.0,Medium,Low,1.2046543463381245,0.06470041185067092,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,,7956.0,198429.0,0.0,AU-CUST00230,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-003694,AU-CUST00446,ACC00000458,ACC00000094,241.21,AUD,Transfer,2025-04-23,06:41:57,Payee-000529,Restaurant,Branch,DEV-UST00022,Samsung Galaxy S23,203.35.153.218,AU,1,Completed,0,,0,LEGITIMATE,24.0,Low,Low,Low,0,0,2025-04-23 06:41:57,6,2,0,0,0,5.489805118458235,False,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,59627.0,0.0,AU-CUST00384,0.0,0.0,0.0,,0.009648014079436823,0.004045247199302341,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-003680,AU-CUST00559,ACC00000660,ACC00000695,11.32,AUD,Payment,2025-07-19,12:21:34,Payee-000679,Fuel,Mobile Banking,DEV-UST00179,Samsung Galaxy S23,203.81.148.150,AU,1,Completed,0,,0,LEGITIMATE,8.0,Low,Low,Low,1,0,2025-07-19 12:21:34,12,5,1,0,1,2.511223958105374,False,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25000.0,120315.0,0.0,AU-CUST00596,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-003680,AU-CUST00559,ACC00000660,ACC00000695,11.32,AUD,Payment,2025-07-19,12:21:34,Payee-000679,Fuel,Mobile Banking,DEV-UST00179,Samsung Galaxy S23,203.81.148.150,AU,1,Completed,0,,0,LEGITIMATE,8.0,Low,Low,Low,1,0,2025-07-19 12:21:34,12,5,1,0,1,2.511223958105374,False,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5017.0,77886.0,0.0,AU-CUST00546,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-006635,AU-CUST00266,ACC00000779,ACC00000433,603.18,AUD,Payment,2024-07-06,13:57:25,Payee-000763,Personal gift,Online Banking,DEV-UST00794,Samsung Galaxy S23,203.135.63.161,AU,1,Completed,0,,0,LEGITIMATE,38.0,Low,Medium,Low,0,0,2024-07-06 13:57:25,13,5,1,0,1,6.403872166782722,False,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,19.991786447638603,44236.0,1,0.02,658.0,Low,Medium,1.4565366187542779,0.05411712412490277,0.5,1.5,0.0,38.0,38.0,1.0,21163.0,189181.0,0.0,AU-CUST00601,0.0,0.0,0.0,,0.028500283500283496,0.0031883583004725605,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-006945,AU-CUST00044,ACC00000060,ACC00001180,5.22,AUD,Payment,2025-04-07,15:21:44,Payee-000318,Transfer to savings,Mobile Banking,DEV-UST00821,iPhone 14,203.55.185.98,AU,1,Completed,0,,0,LEGITIMATE,37.0,Low,Low,Low,0,0,2025-04-07 15:21:44,15,0,0,0,1,1.827769906751088,False,-0.7071067811865471,-0.7071067811865479,0.0,1.0,35.98083504449008,51008.0,0,0.0,637.0,High,Low,0.4791238877481177,0.14815941588074233,0.0,0.0,0.0,37.0,37.0,1.0,6136.0,163783.0,0.0,AU-CUST00054,0.0,0.0,0.0,,0.0008505784585302264,3.187124505446197e-05,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-001578,AU-CUST00686,ACC00000475,ACC00000341,411.8,AUD,Payment,2025-08-26,00:47:55,Payee-001085,Salary payment,Branch,DEV-UST00663,iPhone 13,203.217.119.249,AU,1,Completed,0,,0,LEGITIMATE,29.0,Low,Low,Low,0,0,2025-08-26 00:47:55,0,1,0,1,0,6.022963214167353,False,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5004.0,42225.0,0.0,AU-CUST00289,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2164.0,4.0,0.0,1.0,1.0,866.0,0.33,0.0,0.0,0.0,0.0,0.0
TXN-2024-004894,AU-CUST00818,ACC00000912,ACC00001046,806.19,AUD,Payment,2025-07-01,11:30:03,Payee-000158,Utilities,Mobile Banking,DEV-UST00982,Samsung Galaxy S23,203.109.116.204,AU,1,Blocked,0,,0,LEGITIMATE,27.0,Low,Low,Low,0,0,2025-07-01 11:30:03,11,1,0,0,1,6.693559080459193,False,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,24.98836413415469,80460.0,0,0.0,684.0,Medium,Low,1.2210814510609171,0.0638856093401548,0.5,2.0,0.0,27.0,27.0,1.0,25000.0,69470.0,0.0,AU-CUST00760,25000.0,31086.0,0.0,AU-CUST00788,0.0322463101475941,0.011604698363345857,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-004894,AU-CUST00818,ACC00000912,ACC00001046,806.19,AUD,Payment,2025-07-01,11:30:03,Payee-000158,Utilities,Mobile Banking,DEV-UST00982,Samsung Galaxy S23,203.109.116.204,AU,1,Blocked,0,,0,LEGITIMATE,27.0,Low,Low,Low,0,0,2025-07-01 11:30:03,11,1,0,0,1,6.693559080459193,False,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,24.98836413415469,80460.0,0,0.0,684.0,Medium,Low,1.2210814510609171,0.0638856093401548,0.5,2.0,0.0,27.0,27.0,1.0,25000.0,43609.0,0.0,AU-CUST00747,25000.0,31086.0,0.0,AU-CUST00788,0.0322463101475941,0.018486356340288924,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-004894,AU-CUST00818,ACC00000912,ACC00001046,806.19,AUD,Payment,2025-07-01,11:30:03,Payee-000158,Utilities,Mobile Banking,DEV-UST00982,Samsung Galaxy S23,203.109.116.204,AU,1,Blocked,0,,0,LEGITIMATE,27.0,Low,Low,Low,0,0,2025-07-01 11:30:03,11,1,0,0,1,6.693559080459193,False,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,24.98836413415469,80460.0,0,0.0,684.0,Medium,Low,1.2210814510609171,0.0638856093401548,0.5,2.0,0.0,27.0,27.0,1.0,25000.0,49479.0,0.0,AU-CUST00709,25000.0,31086.0,0.0,AU-CUST00788,0.0322463101475941,0.016293249797898143,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-007740,AU-CUST00802,ACC00000323,ACC00001065,213.31,AUD,Payment,2025-08-04,21:25:49,Payee-000096,Bill payment,Mobile Banking,DEV-UST00793,iPhone 14,203.47.188.46,AU,1,Completed,0,,0,LEGITIMATE,15.0,Low,Low,Low,0,0,2025-08-04 21:25:49,21,0,0,0,0,5.367423564946584,False,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24780.0,191623.0,0.0,AU-CUST00815,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-007740,AU-CUST00802,ACC00000323,ACC00001065,213.31,AUD,Payment,2025-08-04,21:25:49,Payee-000096,Bill payment,Mobile Banking,DEV-UST00793,iPhone 14,203.47.188.46,AU,1,Completed,0,,0,LEGITIMATE,15.0,Low,Low,Low,0,0,2025-08-04 21:25:49,21,0,0,0,0,5.367423564946584,False,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24417.0,192172.0,0.0,AU-CUST00850,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-003276,AU-CUST00212,ACC00000356,ACC00000779,5.67,AUD,Payment,2025-04-14,05:23:55,Payee-000739,Rent payment,ATM,DEV-UST00612,Samsung Galaxy S23,203.14.48.218,AU,1,Completed,0,,0,LEGITIMATE,7.0,Low,Low,Low,0,0,2025-04-14 05:23:55,5,0,0,1,0,1.8976198599275322,False,0.9659258262890683,0.25881904510252074,0.0,1.0,52.969199178644764,53457.0,0,0.0,670.0,Medium,Low,0.4407939767282683,0.15899444988573294,0.0,0.0,0.0,7.0,7.0,1.0,19272.0,178172.0,0.0,AU-CUST00255,21163.0,189181.0,0.0,AU-CUST00601,0.000294193950085612,3.182300348537657e-05,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-009060,AU-CUST00530,ACC00000313,ACC00000786,84.9,AUD,Payment,2025-07-11,04:50:42,Payee-001265,Insurance,Card Payment,DEV-UST00846,iPhone 13,203.93.98.158,AU,1,Completed,0,,0,LEGITIMATE,13.0,Low,Low,Low,0,0,2025-07-11 04:50:42,4,4,0,1,0,4.45318382899021,False,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,22.989733059548254,21694.0,1,0.03,517.0,High,Medium,0.9609856262833676,0.15959364247091593,0.0,0.0,0.0,9.5,13.0,1.0,25000.0,198663.0,0.0,AU-CUST00268,25000.0,195611.0,0.0,AU-CUST00569,0.003395864165433383,0.00042735472959368583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
TXN-2024-009060,AU-CUST00530,ACC00000313,ACC00000786,84.9,AUD,Payment,2025-07-11,04:50:42,Payee-001265,Insurance,Card Payment,DEV-UST00846,iPhone 13,203.93.98.158,AU,1,Completed,0,,0,LEGITIMATE,13.0,Low,Low,Low,0,0,2025-07-11 04:50:42,4,4,0,1,0,4.45318382899021,False,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,22.989733059548254,21694.0,1,0.03,517.0,High,Medium,0.9609856262833676,0.15959364247091593,0.0,0.0,0.0,9.5,13.0,1.0,25000.0,198663.0,0.0,AU-CUST00268,24149.0,194618.0,0.0,AU-CUST00578,0.003395864165433383,0.00042735472959368583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
TXN-2024-009060,AU-CUST00530,ACC00000313,ACC00000786,84.9,AUD,Payment,2025-07-11,04:50:42,Payee-001265,Insurance,Card Payment,DEV-UST00846,iPhone 13,203.93.98.158,AU,1,Completed,0,,0,LEGITIMATE,13.0,Low,Low,Low,0,0,2025-07-11 04:50:42,4,4,0,1,0,4.45318382899021,False,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,22.989733059548254,21694.0,1,0.03,517.0,High,Medium,0.9609856262833676,0.15959364247091593,0.0,0.0,0.0,9.5,13.0,1.0,25000.0,198663.0,0.0,AU-CUST00268,5057.0,199911.0,0.0,AU-CUST00662,0.003395864165433383,0.00042735472959368583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
TXN-2024-009060,AU-CUST00530,ACC00000313,ACC00000786,84.9,AUD,Payment,2025-07-11,04:50:42,Payee-001265,Insurance,Card Payment,DEV-UST00846,iPhone 13,203.93.98.158,AU,1,Completed,0,,0,LEGITIMATE,13.0,Low,Low,Low,0,0,2025-07-11 04:50:42,4,4,0,1,0,4.45318382899021,False,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,49.97125256673511,67134.0,0,0.01,649.0,High,Low,1.377138945927447,0.11411833626244873,0.0,0.0,0.0,9.5,13.0,1.0,25000.0,198663.0,0.0,AU-CUST00268,25000.0,195611.0,0.0,AU-CUST00569,0.003395864165433383,0.00042735472959368583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
TXN-2024-009060,AU-CUST00530,ACC00000313,ACC00000786,84.9,AUD,Payment,2025-07-11,04:50:42,Payee-001265,Insurance,Card Payment,DEV-UST00846,iPhone 13,203.93.98.158,AU,1,Completed,0,,0,LEGITIMATE,13.0,Low,Low,Low,0,0,2025-07-11 04:50:42,4,4,0,1,0,4.45318382899021,False,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,49.97125256673511,67134.0,0,0.01,649.0,High,Low,1.377138945927447,0.11411833626244873,0.0,0.0,0.0,9.5,13.0,1.0,25000.0,198663.0,0.0,AU-CUST00268,24149.0,194618.0,0.0,AU-CUST00578,0.003395864165433383,0.00042735472959368583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
TXN-2024-009060,AU-CUST00530,ACC00000313,ACC00000786,84.9,AUD,Payment,2025-07-11,04:50:42,Payee-001265,Insurance,Card Payment,DEV-UST00846,iPhone 13,203.93.98.158,AU,1,Completed,0,,0,LEGITIMATE,13.0,Low,Low,Low,0,0,2025-07-11 04:50:42,4,4,0,1,0,4.45318382899021,False,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,49.97125256673511,67134.0,0,0.01,649.0,High,Low,1.377138945927447,0.11411833626244873,0.0,0.0,0.0,9.5,13.0,1.0,25000.0,198663.0,0.0,AU-CUST00268,5057.0,199911.0,0.0,AU-CUST00662,0.003395864165433383,0.00042735472959368583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
TXN-2024-007724,AU-CUST00227,ACC00000244,ACC00000723,8.94,AUD,Payment,2025-07-30,21:03:37,Payee-000197,Grocery shopping,ATM,DEV-UST00320,iPhone 14,203.72.241.92,AU,1,Completed,0,,0,LEGITIMATE,10.0,Low,Low,Low,0,0,2025-07-30 21:03:37,21,2,0,0,0,2.2965670206684825,False,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25000.0,102037.0,0.0,AU-CUST00555,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
