event_id,customer_id,transaction_id,event_timestamp,anomaly_score,behavioral_flags,session_duration_seconds,hesitation_indicators,typing_pattern_anomaly,copy_paste_detected,new_payee_flag,authentication_failures
BEH-00006395,AU-CUST00198,TXN-2024-006385,2025-08-04T15:23:43,0.289,NORMAL,1784,4,0.221,False,False,3
BEH-00003537,AU-CUST00870,TXN-2024-003544,2025-09-30T08:25:28,0.294,NORMAL,1415,4,0.187,False,False,3
BEH-00009806,AU-CUST00557,TXN-2024-009816,2025-06-11T10:14:22,0.199,RAPID_MOVEMENT|ROUND_AMOUNTS|MULTIPLE_RECIPIENTS,1183,4,0.537,False,False,3
BEH-00010939,AU-CUST00152,TXN-2024-010937,2024-08-21T11:30:34,0.285,NORMAL,276,1,0.26,False,False,3
BEH-00002157,AU-CUST00251,TXN-2024-002160,2024-10-04T10:00:14,0.006,NORMAL,1491,4,0.287,False,False,3
BEH-00009417,AU-CUST00238,TXN-2024-009440,2024-08-14T17:10:22,0.103,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,1243,4,0.356,False,False,3
BEH-00001429,AU-CUST00817,TXN-2024-001435,2025-05-21T09:52:43,0.082,NORMAL,221,4,0.304,False,True,3
BEH-00000285,AU-CUST00631,TXN-2024-000283,2024-09-12T20:44:44,0.074,NORMAL,1506,3,0.393,False,False,3
BEH-00006215,AU-CUST00271,TXN-2024-006203,2024-12-16T15:36:43,0.114,NORMAL,575,3,0.0,False,False,1
BEH-00002444,AU-CUST00284,TXN-2024-002440,2024-03-12T10:24:08,0.597,NORMAL,588,4,0.147,False,False,3
BEH-00001492,AU-CUST00303,TXN-2024-001495,2025-05-05T13:15:14,0.188,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,1368,4,0.075,False,False,3
BEH-00007385,AU-CUST00847,TXN-2024-007410,2025-08-05T06:05:45,0.173,NORMAL,659,4,0.158,False,False,3
BEH-00002288,AU-CUST00241,TXN-2024-002284,2025-01-31T07:21:07,0.159,NORMAL,1489,4,0.221,False,False,2
BEH-00004091,AU-CUST00486,TXN-2024-004107,2025-06-06T12:03:38,0.145,NORMAL,201,1,0.115,False,False,1
BEH-00009688,AU-CUST00827,TXN-2024-009689,2025-07-30T06:09:20,0.294,ACTIVE_CALL|HESITATION|URGENCY|TIME_PRESSURE,467,4,0.126,False,False,2
BEH-00009525,AU-CUST00668,TXN-2024-009541,2025-09-15T05:34:59,0.228,NORMAL,588,4,0.238,False,False,2
BEH-00001629,AU-CUST00872,TXN-2024-001624,2025-09-19T17:12:18,0.418,NORMAL,1604,4,0.062,False,False,3
BEH-00000655,AU-CUST00703,TXN-2024-000657,2025-07-03T14:25:51,0.138,NORMAL,464,2,0.277,False,False,2
BEH-00007167,AU-CUST00808,TXN-2024-007151,2025-09-13T02:00:19,0.374,NORMAL,1367,3,0.498,False,False,3
BEH-00003037,AU-CUST00835,TXN-2024-003054,2025-08-16T15:55:07,0.13,NORMAL,543,3,0.123,False,False,2
BEH-00005105,AU-CUST00767,TXN-2024-005098,2025-06-04T23:32:24,0.377,NORMAL,720,4,0.089,False,False,3
BEH-00002142,AU-CUST00809,TXN-2024-002129,2025-07-12T16:27:55,0.181,EMOTIONAL_PRESSURE|REPEAT_VICTIM|GRADUAL_INCREASE,1521,4,0.019,False,False,2
BEH-00007660,AU-CUST00280,TXN-2024-007632,2024-11-04T09:35:17,0.045,NORMAL,1523,3,0.14,False,False,1
BEH-00011041,AU-CUST00863,TXN-2024-011053,2025-07-20T20:47:42,0.231,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,557,4,0.273,False,False,3
BEH-00010861,AU-CUST00230,TXN-2024-010853,2025-02-18T18:52:05,0.008,NORMAL,1005,1,0.047,False,False,0
BEH-00004933,AU-CUST00827,TXN-2024-004932,2024-10-16T05:34:26,0.442,NORMAL,1635,4,0.25,False,False,3
BEH-00010362,AU-CUST00981,TXN-2024-010358,2025-08-14T16:06:44,0.157,NORMAL,152,1,0.096,False,False,1
BEH-00005930,AU-CUST00413,TXN-2024-005933,2025-09-03T18:54:48,0.257,NORMAL,1282,3,0.01,False,False,0
BEH-00006916,AU-CUST00900,TXN-2024-006923,2025-08-13T12:45:55,0.232,NORMAL,1763,4,0.492,False,False,3
BEH-00001412,AU-CUST00788,TXN-2024-001395,2025-07-09T09:26:04,0.152,NORMAL,696,2,0.057,False,False,3
BEH-00006622,AU-CUST00673,TXN-2024-006606,2025-04-01T20:02:44,0.196,NORMAL,1634,3,0.32,False,False,1
BEH-00000982,AU-CUST00035,TXN-2024-000981,2025-05-18T02:21:57,0.172,NORMAL,82,2,0.082,False,False,2
BEH-00006094,AU-CUST00724,TXN-2024-006103,2025-03-13T08:21:17,0.124,NORMAL,268,4,0.137,False,False,3
BEH-00008262,AU-CUST00926,TXN-2024-008285,2025-09-29T00:51:57,0.365,NORMAL,1798,0,0.047,False,False,2
BEH-00005106,AU-CUST00363,TXN-2024-005109,2024-10-11T10:44:08,0.011,NORMAL,1377,0,0.021,False,False,0
BEH-00009496,AU-CUST00029,TXN-2024-009502,2024-11-03T17:44:05,0.101,NORMAL,1460,4,0.087,False,False,1
BEH-00010054,AU-CUST00792,TXN-2024-010059,2024-03-25T06:50:38,0.086,ACTIVE_CALL|HESITATION|URGENCY|TIME_PRESSURE,500,4,0.134,False,False,3
BEH-00009915,AU-CUST00680,TXN-2024-009929,2025-06-05T03:33:50,0.307,NORMAL,621,4,0.154,False,True,3
BEH-00004951,AU-CUST00680,TXN-2024-004964,2024-12-28T05:14:08,0.321,NORMAL,85,4,0.099,False,False,3
BEH-00007954,AU-CUST00713,TXN-2024-007946,2025-05-12T06:30:08,0.584,NORMAL,405,4,0.13,False,False,3
BEH-00008445,AU-CUST00297,TXN-2024-008457,2025-03-06T18:10:28,0.071,NORMAL,221,0,0.055,False,False,2
BEH-00002751,AU-CUST00635,TXN-2024-002749,2025-03-10T15:53:37,0.029,NORMAL,1195,4,0.191,False,False,3
BEH-00011544,AU-CUST00802,TXN-2024-011547,2025-05-04T03:20:31,0.652,NORMAL,485,4,0.214,False,False,3
BEH-00008646,AU-CUST00680,TXN-2024-008649,2025-02-19T01:40:33,0.29,NORMAL,1330,3,0.057,False,False,1
BEH-00010233,AU-CUST00770,TXN-2024-010233,2024-08-26T19:31:28,0.054,NORMAL,122,4,0.02,False,False,2
BEH-00000929,AU-CUST00921,TXN-2024-000926,2024-05-06T18:52:31,0.425,NORMAL,503,2,0.262,False,False,2
BEH-00005780,AU-CUST00821,TXN-2024-005774,2025-06-25T22:16:05,0.022,NORMAL,867,0,0.003,False,False,0
BEH-00001043,AU-CUST00826,TXN-2024-001039,2024-04-26T15:09:59,0.41,NORMAL,804,4,0.863,False,False,3
BEH-00006740,AU-CUST00879,TXN-2024-006741,2024-10-02T21:23:22,0.298,NORMAL,284,4,0.269,False,False,3
BEH-00001758,AU-CUST00428,TXN-2024-001747,2025-08-16T11:02:39,0.203,NORMAL,89,2,0.12,False,False,3
BEH-00008118,AU-CUST00370,TXN-2024-008111,2025-04-07T18:14:38,0.432,NORMAL,154,4,0.035,False,False,3
BEH-00007509,AU-CUST00681,TXN-2024-007536,2025-06-16T12:40:05,0.074,NORMAL,593,3,0.229,False,False,0
BEH-00006499,AU-CUST00478,TXN-2024-006474,2024-09-27T07:07:49,0.268,NORMAL,880,4,0.508,False,False,3
BEH-00003752,AU-CUST00095,TXN-2024-003733,2025-07-18T21:45:47,0.033,NORMAL,189,4,0.204,False,False,3
BEH-00008830,AU-CUST00629,TXN-2024-008845,2025-09-06T12:25:41,0.247,NORMAL,341,4,0.221,False,False,3
BEH-00002784,AU-CUST00877,TXN-2024-002770,2025-09-07T21:00:45,0.077,NORMAL,1512,0,0.04,False,False,0
BEH-00007251,AU-CUST00657,TXN-2024-007251,2025-05-11T17:21:26,0.076,NORMAL,457,4,0.072,False,False,3
BEH-00000785,AU-CUST00208,TXN-2024-000792,2025-02-27T00:18:10,0.588,NORMAL,79,4,0.192,False,False,3
BEH-00001487,AU-CUST00548,TXN-2024-001483,2025-08-27T19:37:16,0.2,NORMAL,564,1,0.194,False,False,2
BEH-00005401,AU-CUST00333,TXN-2024-005388,2024-12-19T15:18:55,0.282,NORMAL,1012,1,0.005,False,False,0
BEH-00001164,AU-CUST00999,TXN-2024-001169,2025-05-12T06:24:58,0.154,NORMAL,737,4,0.199,False,False,3
BEH-00009988,AU-CUST00866,TXN-2024-009992,2025-06-03T00:04:05,0.173,NORMAL,1586,4,0.266,False,False,3
BEH-00003863,AU-CUST00833,TXN-2024-003868,2025-06-22T00:44:23,0.048,NORMAL,1661,0,0.094,False,False,0
BEH-00007655,AU-CUST00294,TXN-2024-007688,2024-07-07T09:15:06,0.069,NORMAL,90,3,0.109,False,False,1
BEH-00006596,AU-CUST00852,TXN-2024-006573,2025-05-09T14:51:24,0.051,NORMAL,359,2,0.076,False,False,0
BEH-00002633,AU-CUST00680,TXN-2024-002620,2025-05-23T09:31:41,0.115,NORMAL,482,0,0.075,False,False,0
BEH-00005892,AU-CUST00433,TXN-2024-005901,2025-08-01T15:24:19,0.059,NORMAL,764,4,0.156,False,False,3
BEH-00006321,AU-CUST00236,TXN-2024-006367,2025-06-29T13:27:04,0.233,NORMAL,954,4,0.085,False,False,3
BEH-00009971,AU-CUST00061,TXN-2024-009967,2025-07-06T23:54:06,0.186,NORMAL,1657,2,0.141,False,False,1
BEH-00007141,AU-CUST00779,TXN-2024-007132,2025-07-15T02:28:22,0.074,NORMAL,314,1,0.09,False,False,2
BEH-00003853,AU-CUST00694,TXN-2024-003853,2025-06-06T07:11:22,0.09,NORMAL,1075,1,0.313,False,False,2
BEH-00008965,AU-CUST00230,TXN-2024-008967,2024-09-07T08:52:29,0.12,NORMAL,1776,3,0.266,False,False,2
BEH-00004545,AU-CUST00990,TXN-2024-004539,2025-04-08T12:14:04,0.032,NORMAL,987,3,0.154,False,False,1
BEH-00006777,AU-CUST00478,TXN-2024-006789,2025-06-29T03:28:59,0.183,NORMAL,1172,4,0.065,False,False,3
BEH-00000230,AU-CUST00383,TXN-2024-000230,2025-09-22T21:53:10,0.245,NORMAL,1563,4,0.116,False,False,3
BEH-00002731,AU-CUST00557,TXN-2024-002728,2025-07-25T13:13:08,0.483,NORMAL,1616,0,0.057,False,False,1
BEH-00005813,AU-CUST00291,TXN-2024-005823,2024-09-07T17:24:18,0.269,NORMAL,519,4,0.532,False,False,3
BEH-00006528,AU-CUST00537,TXN-2024-006552,2025-08-13T07:28:40,0.006,NORMAL,597,4,0.13,False,False,2
BEH-00007378,AU-CUST00058,TXN-2024-007347,2025-07-16T22:52:52,0.451,NORMAL,1432,4,0.296,False,False,3
BEH-00008560,AU-CUST00180,TXN-2024-008561,2025-05-26T02:44:18,0.041,NORMAL,132,3,0.049,False,False,2
BEH-00006648,AU-CUST00834,TXN-2024-006619,2024-11-28T14:23:49,0.078,NORMAL,1234,3,0.093,False,False,2
BEH-00008566,AU-CUST00916,TXN-2024-008575,2024-11-27T17:02:04,0.016,NORMAL,378,3,0.052,False,False,3
BEH-00007499,AU-CUST00039,TXN-2024-007521,2025-06-13T02:25:39,0.01,NORMAL,1384,3,0.099,False,False,2
BEH-00005660,AU-CUST00487,TXN-2024-005639,2025-03-27T23:15:19,0.611,NORMAL,1382,2,0.181,False,False,3
BEH-00005169,AU-CUST00414,TXN-2024-005165,2025-06-01T01:20:55,0.505,NORMAL,1075,0,0.012,False,False,0
BEH-00008730,AU-CUST00521,TXN-2024-008734,2024-11-16T00:19:40,0.225,NORMAL,721,4,0.199,False,False,3
BEH-00000481,AU-CUST00107,TXN-2024-000472,2025-06-21T05:24:56,0.144,NORMAL,1331,4,0.238,False,False,3
BEH-00001529,AU-CUST00512,TXN-2024-001519,2024-12-08T03:51:50,0.177,NORMAL,1683,1,0.071,False,False,1
BEH-00004687,AU-CUST00465,TXN-2024-004686,2025-04-23T12:31:57,0.251,NORMAL,984,4,0.047,False,False,2
BEH-00010759,AU-CUST00556,TXN-2024-010766,2025-06-13T13:25:45,0.363,NORMAL,274,3,0.034,False,False,2
BEH-00000935,AU-CUST00028,TXN-2024-000934,2025-07-09T16:38:34,0.46,NORMAL,697,3,0.176,False,False,2
BEH-00000533,AU-CUST00612,TXN-2024-000530,2025-02-28T23:39:50,0.102,NORMAL,1431,4,0.084,False,False,3
BEH-00008610,AU-CUST00574,TXN-2024-008636,2024-11-02T22:30:35,0.396,NORMAL,489,3,0.102,False,False,1
BEH-00002770,AU-CUST00654,TXN-2024-002767,2025-07-14T18:00:37,0.355,NORMAL,822,4,0.139,False,False,3
BEH-00003691,AU-CUST00738,TXN-2024-003684,2025-02-14T15:53:53,0.495,NORMAL,1577,4,0.109,False,False,3
BEH-00009115,AU-CUST00948,TXN-2024-009136,2025-02-19T23:38:30,0.073,NORMAL,1145,3,0.059,False,False,3
BEH-00002645,AU-CUST00939,TXN-2024-002631,2025-08-22T16:27:00,0.119,NORMAL,661,1,0.043,False,False,1
BEH-00004393,AU-CUST00386,TXN-2024-004377,2024-11-21T21:58:00,0.211,NORMAL,236,4,0.369,False,False,3
BEH-00009964,AU-CUST00485,TXN-2024-009957,2025-04-30T02:13:40,0.04,NORMAL,404,0,0.045,False,False,0
BEH-00009778,AU-CUST00328,TXN-2024-009781,2025-06-07T01:37:28,0.111,NORMAL,560,3,0.196,False,False,2
BEH-00010076,AU-CUST00629,TXN-2024-010086,2025-07-16T08:20:43,0.113,NORMAL,460,4,0.081,False,False,3
BEH-00011284,AU-CUST00040,TXN-2024-011292,2025-09-19T13:24:17,0.094,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,775,3,0.208,False,False,3
BEH-00011741,AU-CUST00066,TXN-2024-011743,2025-06-11T19:04:00,0.194,NORMAL,1250,4,0.45,False,False,2
BEH-00003455,AU-CUST00413,TXN-2024-003462,2025-08-13T20:24:34,0.142,NORMAL,1340,1,0.054,False,False,2
BEH-00002166,AU-CUST00957,TXN-2024-002158,2025-09-01T20:44:41,0.642,NORMAL,210,4,0.179,False,False,3
BEH-00000302,AU-CUST00744,TXN-2024-000301,2024-12-03T05:55:49,0.461,NORMAL,1715,4,0.225,False,False,3
BEH-00007504,AU-CUST00741,TXN-2024-007508,2025-07-01T10:33:31,0.504,NORMAL,568,4,0.282,False,False,3
BEH-00008364,AU-CUST00433,TXN-2024-008354,2025-06-27T05:17:08,0.228,NORMAL,200,3,0.02,False,False,0
BEH-00000461,AU-CUST00157,TXN-2024-000465,2025-02-02T19:59:29,0.307,NORMAL,722,2,0.139,False,False,0
BEH-00001212,AU-CUST00917,TXN-2024-001218,2025-06-14T05:56:47,0.416,NORMAL,1405,4,0.146,False,False,3
BEH-00000642,AU-CUST00620,TXN-2024-000637,2024-08-22T23:54:45,0.223,NORMAL,799,4,0.495,False,False,3
BEH-00008982,AU-CUST00338,TXN-2024-008999,2025-08-23T09:37:15,0.44,NORMAL,985,4,0.711,False,False,3
BEH-00009081,AU-CUST00507,TXN-2024-009078,2025-05-28T22:49:15,0.15,NORMAL,1149,4,0.163,False,False,2
BEH-00004405,AU-CUST00786,TXN-2024-004436,2025-07-02T11:09:01,0.095,NORMAL,581,4,0.304,False,False,3
BEH-00008524,AU-CUST00848,TXN-2024-008533,2025-07-31T07:14:25,0.149,NORMAL,789,4,0.342,False,False,2
BEH-00001780,AU-CUST00045,TXN-2024-001791,2025-03-29T10:47:24,0.075,NORMAL,1434,4,0.121,False,False,3
BEH-00003536,AU-CUST00114,TXN-2024-003528,2025-08-08T13:36:55,0.094,NORMAL,474,4,0.193,False,False,1
BEH-00000450,AU-CUST00680,TXN-2024-000454,2025-09-29T14:43:12,0.302,NORMAL,1187,4,0.084,False,False,3
BEH-00008947,AU-CUST00279,TXN-2024-008948,2024-09-30T18:18:38,0.321,NORMAL,904,4,0.146,False,False,3
BEH-00008570,AU-CUST00990,TXN-2024-008559,2025-08-12T17:11:28,0.124,NORMAL,917,4,0.196,False,False,3
BEH-00001887,AU-CUST00868,TXN-2024-001892,2025-09-23T13:31:43,0.128,NORMAL,289,0,0.081,False,False,2
BEH-00010991,AU-CUST00790,TXN-2024-010990,2025-09-13T02:18:49,0.029,NORMAL,1082,4,0.118,False,False,1
BEH-00000745,AU-CUST00334,TXN-2024-000752,2025-06-08T11:09:34,0.285,RAPID_MOVEMENT|ROUND_AMOUNTS|MULTIPLE_RECIPIENTS,779,4,0.399,False,False,3
BEH-00005433,AU-CUST00953,TXN-2024-005430,2024-09-11T01:46:33,0.282,NORMAL,1136,1,0.034,False,False,1
BEH-00007558,AU-CUST00250,TXN-2024-007548,2025-03-26T12:40:11,0.078,NORMAL,536,4,0.236,False,False,3
BEH-00005631,AU-CUST00229,TXN-2024-005644,2025-02-22T18:29:37,0.448,NORMAL,1777,0,0.221,False,False,2
BEH-00002974,AU-CUST00712,TXN-2024-002951,2024-09-17T16:12:17,0.04,NORMAL,655,3,0.18,False,False,2
BEH-00005976,AU-CUST00591,TXN-2024-005997,2024-11-05T09:41:06,0.089,NORMAL,1438,4,0.082,False,False,1
BEH-00002886,AU-CUST00893,TXN-2024-002895,2025-04-11T07:57:35,0.519,NORMAL,880,4,0.078,False,False,3
BEH-00007484,AU-CUST00294,TXN-2024-007478,2025-07-03T09:33:05,0.17,NORMAL,1733,0,0.021,False,False,0
BEH-00008469,AU-CUST00046,TXN-2024-008480,2025-06-17T01:11:27,0.132,NORMAL,395,0,0.108,False,False,0
BEH-00009321,AU-CUST00774,TXN-2024-009325,2024-09-07T07:31:38,0.07,NORMAL,615,4,0.142,False,False,3
BEH-00010698,AU-CUST00073,TXN-2024-010713,2025-04-16T20:57:49,0.13,NORMAL,588,4,0.236,False,False,3
BEH-00008924,AU-CUST00663,TXN-2024-008918,2025-05-25T16:49:15,0.466,NORMAL,689,4,0.128,False,False,3
BEH-00002983,AU-CUST00234,TXN-2024-002959,2024-11-08T22:58:38,0.232,NORMAL,1073,4,0.32,False,False,3
BEH-00003669,AU-CUST00550,TXN-2024-003682,2024-11-21T17:35:17,0.053,NORMAL,951,1,0.15,False,False,2
BEH-00011688,AU-CUST00379,TXN-2024-011687,2025-07-09T00:54:23,0.089,NORMAL,556,1,0.093,False,False,0
BEH-00002832,AU-CUST00460,TXN-2024-002844,2024-12-21T13:03:34,0.015,NORMAL,1558,0,0.101,False,False,0
BEH-00010176,AU-CUST00553,TXN-2024-010185,2024-12-12T16:55:26,0.828,NORMAL,533,4,0.155,False,False,3
BEH-00009245,AU-CUST00651,TXN-2024-009255,2024-12-17T01:40:51,0.33,NORMAL,604,3,0.216,False,False,3
BEH-00009608,AU-CUST00673,TXN-2024-009603,2025-03-07T03:45:45,0.241,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,1143,4,0.149,False,False,3
BEH-00001850,AU-CUST00419,TXN-2024-001834,2024-10-13T09:42:00,0.162,NORMAL,1215,0,0.156,False,False,1
BEH-00002756,AU-CUST00348,TXN-2024-002740,2024-03-28T05:47:09,0.14,NORMAL,1070,4,0.02,False,False,2
BEH-00007561,AU-CUST00059,TXN-2024-007566,2025-06-12T04:17:32,0.274,NORMAL,851,1,0.021,False,False,2
BEH-00010162,AU-CUST00250,TXN-2024-010176,2025-01-05T21:25:09,0.188,NORMAL,842,2,0.531,False,False,3
BEH-00003217,AU-CUST00498,TXN-2024-003216,2024-09-19T03:18:44,0.835,NORMAL,511,4,0.205,False,False,3
BEH-00006331,AU-CUST00016,TXN-2024-006313,2024-08-29T17:16:21,0.07,NORMAL,880,4,0.063,False,False,2
BEH-00003340,AU-CUST00316,TXN-2024-003351,2025-03-02T07:36:53,0.167,NORMAL,1463,4,0.305,False,False,3
BEH-00002145,AU-CUST00477,TXN-2024-002143,2025-07-27T06:11:15,0.098,NORMAL,1360,3,0.127,False,False,3
BEH-00010935,AU-CUST00946,TXN-2024-010933,2025-06-18T17:43:56,0.138,NORMAL,975,4,0.041,False,False,1
BEH-00003644,AU-CUST00467,TXN-2024-003630,2025-03-04T15:59:54,0.444,NORMAL,417,4,0.69,False,False,3
BEH-00001962,AU-CUST00186,TXN-2024-001958,2024-09-01T06:33:15,0.108,NORMAL,224,0,0.056,False,False,0
BEH-00002980,AU-CUST00265,TXN-2024-002969,2024-08-06T07:25:40,0.344,NORMAL,358,4,0.207,False,False,3
BEH-00005915,AU-CUST00731,TXN-2024-005928,2025-07-23T02:15:42,0.02,NORMAL,1502,1,0.143,False,False,1
BEH-00009997,AU-CUST00072,TXN-2024-010002,2025-05-28T20:37:10,0.147,NORMAL,706,4,0.342,False,False,3
BEH-00001724,AU-CUST00095,TXN-2024-001729,2025-06-08T21:50:55,0.071,NORMAL,1547,1,0.131,False,False,2
BEH-00002112,AU-CUST00625,TXN-2024-002107,2025-08-30T12:43:35,0.099,NORMAL,312,4,0.169,False,False,3
BEH-00003434,AU-CUST00519,TXN-2024-003423,2025-08-15T20:18:52,0.243,NORMAL,933,4,0.126,False,False,2
BEH-00010015,AU-CUST00573,TXN-2024-010026,2025-05-23T23:47:34,0.655,NORMAL,1619,4,0.285,False,False,3
BEH-00010843,AU-CUST00472,TXN-2024-010852,2025-05-26T11:01:37,0.131,NORMAL,545,0,0.186,False,False,2
BEH-00009627,AU-CUST00610,TXN-2024-009621,2025-08-08T03:55:01,0.356,NORMAL,1142,4,0.216,False,False,3
BEH-00008785,AU-CUST00304,TXN-2024-008811,2024-09-16T16:53:45,0.101,NORMAL,1239,4,0.352,False,False,3
BEH-00010712,AU-CUST00238,TXN-2024-010713,2025-07-25T19:01:59,0.105,NORMAL,1662,4,0.2,False,False,3
BEH-00001318,AU-CUST00628,TXN-2024-001318,2024-11-27T20:47:16,0.058,NORMAL,1137,0,0.119,False,False,1
BEH-00011418,AU-CUST00780,TXN-2024-011416,2024-08-10T12:27:38,0.274,NORMAL,651,4,0.109,False,False,2
BEH-00003860,AU-CUST00342,TXN-2024-003831,2025-08-08T09:45:56,0.543,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,961,4,0.611,False,False,3
BEH-00001453,AU-CUST00852,TXN-2024-001452,2025-06-22T03:42:35,0.09,NORMAL,186,3,0.101,False,False,0
BEH-00001059,AU-CUST00827,TXN-2024-001065,2025-08-28T06:36:54,0.083,NORMAL,275,4,0.033,False,False,2
BEH-00008619,AU-CUST00791,TXN-2024-008631,2025-01-02T07:02:44,0.537,NORMAL,1591,3,0.198,False,False,3
BEH-00001662,AU-CUST00018,TXN-2024-001658,2025-03-24T11:02:43,0.219,NORMAL,484,3,0.107,False,False,1
BEH-00006395,AU-CUST00345,TXN-2024-006401,2025-06-18T06:14:18,0.333,NORMAL,493,4,0.036,False,False,2
BEH-00011304,AU-CUST00597,TXN-2024-011303,2025-06-08T15:15:55,0.311,EMOTIONAL_PRESSURE|REPEAT_VICTIM|GRADUAL_INCREASE,546,4,0.296,False,False,3
BEH-00002312,AU-CUST00033,TXN-2024-002321,2025-01-08T02:49:59,0.039,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,1088,2,0.067,False,False,3
BEH-00000245,AU-CUST00109,TXN-2024-000243,2025-08-27T01:29:19,0.161,EMOTIONAL_PRESSURE|REPEAT_VICTIM|GRADUAL_INCREASE,374,4,0.081,False,False,3
BEH-00010988,AU-CUST00560,TXN-2024-010991,2025-08-10T04:27:40,0.057,NORMAL,1086,4,0.3,False,False,3
BEH-00009605,AU-CUST00619,TXN-2024-009609,2025-08-12T17:30:38,0.173,NORMAL,412,4,0.112,False,False,3
BEH-00005986,AU-CUST00863,TXN-2024-005960,2025-04-18T19:30:58,0.2,NORMAL,1282,0,0.218,False,False,2
BEH-00009333,AU-CUST00806,TXN-2024-009351,2025-03-06T15:29:28,0.157,NORMAL,748,4,0.085,False,False,2
BEH-00004179,AU-CUST00295,TXN-2024-004178,2025-06-16T10:57:03,0.027,NORMAL,989,4,0.126,False,False,1
BEH-00009890,AU-CUST00086,TXN-2024-009903,2025-04-11T11:17:35,0.174,NORMAL,1162,2,0.042,False,False,1
BEH-00008313,AU-CUST00267,TXN-2024-008284,2025-01-10T16:41:45,0.075,NORMAL,756,4,0.245,False,False,3
BEH-00000793,AU-CUST00543,TXN-2024-000798,2024-10-22T08:42:39,0.2,NORMAL,1109,2,0.4,False,False,2
BEH-00005009,AU-CUST00307,TXN-2024-004988,2025-03-30T11:19:49,0.225,NORMAL,1164,2,0.054,False,False,1
BEH-00004074,AU-CUST00300,TXN-2024-004074,2024-07-26T00:44:05,0.153,NORMAL,1013,4,0.301,False,False,3
BEH-00002084,AU-CUST00093,TXN-2024-002070,2025-02-01T05:50:13,0.485,NORMAL,1002,3,0.026,False,False,3
BEH-00010315,AU-CUST00673,TXN-2024-010332,2025-07-24T01:12:50,0.208,NORMAL,745,1,0.058,False,False,1
BEH-00009221,AU-CUST00448,TXN-2024-009222,2025-01-17T08:21:11,0.189,NORMAL,946,2,0.168,False,False,3
BEH-00008346,AU-CUST00170,TXN-2024-008349,2025-08-27T05:25:08,0.076,NORMAL,1313,4,0.086,False,False,3
BEH-00004346,AU-CUST00276,TXN-2024-004334,2024-10-19T10:47:29,0.124,NORMAL,1272,3,0.05,False,False,2
BEH-00000148,AU-CUST00599,TXN-2024-000148,2025-06-30T10:34:12,0.248,NORMAL,718,2,0.09,False,False,3
BEH-00008459,AU-CUST00056,TXN-2024-008462,2025-03-07T10:46:31,0.333,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,537,4,0.251,False,False,3
BEH-00005803,AU-CUST00284,TXN-2024-005791,2025-09-30T11:16:25,0.438,NORMAL,1375,4,0.209,False,False,3
BEH-00010314,AU-CUST00184,TXN-2024-010308,2025-04-22T22:52:02,0.007,NORMAL,444,1,0.121,False,False,0
BEH-00006755,AU-CUST00195,TXN-2024-006739,2025-05-16T05:11:10,0.162,NORMAL,1267,2,0.041,False,False,3
BEH-00010141,AU-CUST00611,TXN-2024-010146,2025-02-13T04:18:38,0.021,NORMAL,280,0,0.008,False,False,0
BEH-00007821,AU-CUST00681,TXN-2024-007833,2025-02-03T23:37:44,0.506,NORMAL,1340,3,0.047,False,False,2
BEH-00006950,AU-CUST00783,TXN-2024-006985,2024-11-18T20:48:17,0.196,NORMAL,348,1,0.019,False,False,1
BEH-00002296,AU-CUST00613,TXN-2024-002281,2025-05-25T07:51:47,0.156,NORMAL,1680,0,0.139,False,False,1
BEH-00001723,AU-CUST00206,TXN-2024-001718,2025-07-28T06:32:31,0.096,NORMAL,515,4,0.106,False,False,2
BEH-00005911,AU-CUST00134,TXN-2024-005900,2024-06-06T07:18:05,0.046,NORMAL,1310,4,0.074,False,False,2
BEH-00009945,AU-CUST00558,TXN-2024-009967,2025-08-15T19:05:37,0.381,NORMAL,687,4,0.25,False,False,3
BEH-00003616,AU-CUST00534,TXN-2024-003617,2025-04-26T08:49:58,0.425,NORMAL,1687,4,0.313,False,False,2
BEH-00003251,AU-CUST00257,TXN-2024-003238,2025-08-23T00:11:26,0.558,NORMAL,1662,4,0.459,False,False,3
BEH-00009908,AU-CUST00271,TXN-2024-009908,2025-09-22T02:46:11,0.366,NORMAL,1725,0,0.023,False,False,1
BEH-00001181,AU-CUST00166,TXN-2024-001178,2025-09-21T07:04:56,0.278,NORMAL,1515,4,0.179,False,False,3
BEH-00009761,AU-CUST00148,TXN-2024-009757,2025-05-19T09:06:14,0.05,NORMAL,1130,0,0.024,False,False,0
BEH-00006433,AU-CUST00812,TXN-2024-006465,2025-09-04T10:27:31,0.298,NORMAL,1271,4,0.098,False,False,3
BEH-00004239,AU-CUST00831,TXN-2024-004225,2025-08-08T16:25:21,0.277,NORMAL,1669,3,0.084,False,False,3
