transaction_id,customer_id,source_account_id,destination_account_id,amount,currency,transaction_type,transaction_date,transaction_time,payee_payer_name,description,payment_channel,device_id,device_model,ip_address,ip_address_country,known_device,status,is_flagged,flag_reason,is_fraud,fraud_type,risk_score,location_risk,amount_risk,velocity_risk,ctr_flag,sar_flag
TXN-2024-001189,AU-CUST00088,ACC00000886,ACC00000107,24.75,AUD,Payment,2025-09-21,23:35:16,Payee-000107,Transfer to savings,ATM,DEV-UST00720,iPhone 14,203.105.38.142,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-000623,AU-CUST00570,ACC00000050,ACC00000363,326.93,AUD,Payment,2024-11-08,23:35:56,Payee-000719,Transfer to savings,Mobile Banking,DEV-UST00494,iPhone 13,203.197.183.38,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-011117,AU-CUST00536,ACC00000882,ACC00001107,5.18,AUD,Payment,2025-04-01,09:22:25,Payee-001098,Grocery shopping,Mobile Banking,DEV-UST00356,iPhone 13,203.205.250.197,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-007283,AU-CUST00328,ACC00001126,ACC00000084,456.5,AUD,Payment,2025-06-18,15:33:43,Payee-000197,Online purchase,Online Banking,DEV-UST00843,Unknown Device,203.59.169.224,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-008077,AU-CUST00919,ACC00000518,ACC00000509,251.27,AUD,Payment,2025-03-07,08:15:12,Payee-000703,Utilities,Online Banking,DEV-UST00497,iPhone 14,203.41.83.210,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-007657,AU-CUST00934,ACC00000362,ACC00000740,233.86,AUD,Payment,2025-09-14,08:16:09,Payee-000624,Grocery shopping,ATM,DEV-UST00168,Samsung Galaxy S23,203.226.223.251,AU,True,Completed,False,,False,LEGITIMATE,28,Low,High,Low,False,False
TXN-2024-005566,AU-CUST00042,ACC00000516,ACC00000151,9.05,AUD,Payment,2025-08-15,08:14:34,Payee-000871,Online purchase,ATM,DEV-UST00427,Samsung Galaxy S23,203.197.224.147,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-003245,AU-CUST00370,ACC00000455,ACC00001062,21.82,AUD,Payment,2025-03-15,16:06:47,Payee-000298,Grocery shopping,Online Banking,DEV-UST00241,iPhone 14,203.176.161.56,AU,True,Blocked,False,,False,LEGITIMATE,20,Low,High,Low,False,False
TXN-2024-007625,AU-CUST00812,ACC00001075,ACC00000095,5.02,AUD,Payment,2025-02-02,09:11:52,Payee-000686,Bill payment,Mobile Banking,DEV-UST00512,Samsung Galaxy S23,203.212.16.54,AU,True,Completed,False,,True,LEGITIMATE,8,Low,Low,Low,True,False
TXN-2024-007045,AU-CUST00305,ACC00001120,ACC00000737,483.23,AUD,Payment,2025-09-10,12:25:23,Payee-001118,Account protection,Mobile Banking,DEV-UST00711,Samsung Galaxy S23,203.215.214.241,AU,True,Completed,False,,False,APP_INVOICE_FRAUD,9,Low,Low,Low,False,False
TXN-2024-001580,AU-CUST00682,ACC00000108,ACC00000770,989.23,AUD,Payment,2025-08-12,15:02:27,Payee-000094,Grocery shopping,Mobile Banking,DEV-UST00083,iPhone 13,203.221.35.165,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-005924,AU-CUST00877,ACC00000957,ACC00000549,45.71,AUD,Payment,2024-10-02,13:56:48,Payee-000737,Fuel,Mobile Banking,DEV-UST00808,iPhone 13,203.150.147.19,AU,True,Pending,False,,False,LEGITIMATE,12,Low,Medium,Low,False,False
TXN-2024-002084,AU-CUST00019,ACC00001029,ACC00000858,774.68,AUD,Payment,2024-12-06,06:48:18,Payee-000772,Online purchase,Mobile Banking,DEV-UST00207,iPhone 14,203.151.46.209,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-008814,AU-CUST00327,ACC00000896,ACC00000517,33.36,AUD,Payment,2025-04-26,09:40:02,Payee-000723,Utilities,Mobile Banking,DEV-UST00369,iPhone 13,203.82.184.237,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-003890,AU-CUST00734,ACC00001240,ACC00001071,90.39,AUD,Payment,2025-04-18,06:24:45,Payee-000201,Rent payment,ATM,DEV-UST00315,iPhone 13,203.195.209.104,AU,True,Blocked,False,,False,APP_ROMANCE_SCAM,25,Low,Low,Low,False,False
TXN-2024-009882,AU-CUST00438,ACC00000305,ACC00001263,85.5,AUD,Transfer,2024-10-02,02:49:38,Payee-001263,Transfer to savings,Online Banking,DEV-UST00515,Samsung Galaxy S23,203.49.239.13,CN,True,Completed,False,App Investment Scam pattern detected,False,APP_BANK_IMPERSONATION,38,Low,Low,Low,False,False
TXN-2024-005596,AU-CUST00730,ACC00000036,ACC00000052,47.56,AUD,Payment,2025-01-02,21:42:57,Payee-001231,Utilities,Mobile Banking,DEV-UST00034,Samsung Galaxy S23,203.146.226.243,AU,True,Completed,False,,False,LEGITIMATE,37,Low,Low,Medium,False,False
TXN-2024-008247,AU-CUST00064,ACC00000225,ACC00000577,72.56,AUD,Payment,2025-02-25,09:47:23,Payee-000709,Bill payment,Mobile Banking,DEV-UST00480,Samsung Galaxy S23,203.239.70.231,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-008251,AU-CUST00306,ACC00001150,ACC00001233,5.17,AUD,Payment,2024-07-17,10:47:56,Payee-000425,Online purchase,Card Payment,DEV-UST00095,Samsung Galaxy S23,203.7.213.78,AU,True,Completed,False,,False,LEGITIMATE,14,Low,Low,Low,False,False
TXN-2024-004181,AU-CUST00801,ACC00001027,ACC00000380,90.94,AUD,Payment,2025-08-19,10:12:22,Payee-000548,Salary payment,Online Banking,DEV-UST00523,iPhone 13,203.65.215.239,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-003404,AU-CUST00635,ACC00000329,ACC00001023,31.54,AUD,Payment,2024-06-27,14:11:37,Payee-000380,Grocery shopping,Card Payment,DEV-UST00611,iPhone 14,203.123.135.89,AU,True,Completed,False,,False,LEGITIMATE,48,Low,Low,Low,False,False
TXN-2024-003075,AU-CUST00156,ACC00001224,ACC00000113,35.71,AUD,Payment,2024-12-13,16:27:28,Payee-000562,Fuel,Online Banking,DEV-UST00193,Samsung Galaxy S23,203.5.231.173,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-002488,AU-CUST00669,ACC00001184,ACC00000976,425.0,AUD,Payment,2025-07-30,19:29:48,Payee-000951,Grocery shopping,Branch,DEV-UST00425,iPhone 13,203.203.109.44,AU,True,Completed,False,,False,LEGITIMATE,44,Low,Low,Low,False,False
TXN-2024-005111,AU-CUST00165,ACC00001037,ACC00000007,8.21,AUD,Payment,2025-04-27,07:20:11,Payee-000313,Rent payment,Branch,DEV-UST00620,iPhone 14,203.50.234.43,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-006436,AU-CUST00926,ACC00001174,ACC00000609,5.33,AUD,Payment,2025-02-10,21:29:52,Payee-001177,Transfer to savings,Branch,DEV-UST00333,Samsung Galaxy S23,164.173.42.46,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-002542,AU-CUST00602,ACC00000079,ACC00000325,341.12,AUD,Payment,2024-12-09,09:27:35,Payee-000610,Fuel,Mobile Banking,DEV-UST00859,Samsung Galaxy S23,203.117.190.184,AU,True,Completed,False,,False,LEGITIMATE,43,Low,Low,Low,False,False
TXN-2024-008775,AU-CUST00677,ACC00000063,ACC00000199,20.71,AUD,Payment,2024-03-12,19:56:15,Payee-000924,Restaurant,Mobile Banking,DEV-UST00994,iPhone 13,203.131.251.27,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-003547,AU-CUST00033,ACC00000433,ACC00000274,7.79,AUD,Payment,2024-05-24,05:34:03,Payee-000274,Fuel,Online Banking,DEV-UST00676,iPhone 14,203.188.30.203,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-010149,AU-CUST00755,ACC00001134,ACC00000129,28.75,AUD,Payment,2025-06-21,08:45:38,Payee-000486,Salary payment,Mobile Banking,DEV-UST00969,Samsung Galaxy S23,203.66.41.64,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-006624,AU-CUST00537,ACC00000056,ACC00000033,282.0,AUD,Payment,2025-07-29,09:42:49,Payee-000366,Utilities,ATM,DEV-UST00143,Samsung Galaxy S23,203.200.135.179,AU,True,Pending,False,,False,LEGITIMATE,37,Low,Low,Low,False,False
TXN-2024-004301,AU-CUST00109,ACC00000917,ACC00000173,284.8,AUD,Payment,2024-08-26,10:22:53,Payee-000523,Salary payment,Online Banking,DEV-UST00115,Samsung Galaxy S23,203.24.228.176,AU,True,Completed,False,,False,LEGITIMATE,33,Low,Low,Low,False,False
TXN-2024-006319,AU-CUST00922,ACC00000392,ACC00000257,229.76,AUD,Payment,2024-08-10,20:41:06,Payee-001114,Transfer to savings,Online Banking,DEV-UST00355,iPhone 14,203.107.90.207,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Medium,Low,False,False
TXN-2024-010037,AU-CUST00255,ACC00000256,ACC00000569,6.49,AUD,Payment,2025-06-05,13:14:34,Payee-000066,Online purchase,Mobile Banking,DEV-UST00851,Samsung Galaxy S23,203.67.139.55,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-001412,AU-CUST00691,ACC00001141,ACC00001160,40.67,AUD,Payment,2024-12-31,22:19:39,Payee-000037,Grocery shopping,Online Banking,DEV-UST00753,iPhone 14,203.233.20.126,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-001876,AU-CUST00553,ACC00000458,ACC00000139,14.72,AUD,Payment,2025-01-24,15:46:18,Payee-000401,Online purchase,Online Banking,DEV-UST00400,Samsung Galaxy S23,203.136.179.187,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-008249,AU-CUST00799,ACC00000585,ACC00000024,42.09,AUD,Payment,2025-09-05,17:14:52,Payee-000474,Online purchase,Online Banking,DEV-UST00058,iPhone 13,203.175.194.164,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-000899,AU-CUST00336,ACC00001219,ACC00000707,79.36,AUD,Payment,2025-01-07,01:46:43,Payee-000109,Utilities,Mobile Banking,DEV-UST00811,Samsung Galaxy S23,203.100.80.79,AU,True,Completed,False,,False,LEGITIMATE,34,Low,Low,Medium,False,False
TXN-2024-006158,AU-CUST00529,ACC00000302,ACC00000216,28.11,AUD,Payment,2024-09-27,21:37:49,Payee-001090,Utilities,Mobile Banking,DEV-UST00067,iPhone 13,203.120.85.210,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-008026,AU-CUST00983,ACC00000999,ACC00000741,109.75,AUD,Payment,2025-08-28,17:00:34,Payee-000814,Transfer to savings,Mobile Banking,DEV-UST00851,Samsung Galaxy S23,203.198.46.102,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-001557,AU-CUST00069,ACC00000879,ACC00001088,124.18,AUD,Payment,2025-09-19,02:43:28,Payee-001030,Transfer to savings,Mobile Banking,DEV-UST00054,iPhone 13,59.41.42.118,AU,True,Completed,False,,False,LEGITIMATE,41,Low,Low,Low,False,False
TXN-2024-007894,AU-CUST00035,ACC00001262,ACC00000736,23.59,AUD,Payment,2025-08-01,03:48:10,Payee-000803,Online purchase,Card Payment,DEV-UST00226,Samsung Galaxy S23,203.6.105.17,AU,True,Completed,False,,False,LEGITIMATE,34,Low,Low,Low,False,False
TXN-2024-005598,AU-CUST00867,ACC00000485,ACC00001234,19.46,AUD,Payment,2024-11-07,04:12:34,Payee-000475,Fuel,Mobile Banking,DEV-UST00046,iPhone 14,203.237.221.136,AU,True,Completed,False,,False,APP_INVESTMENT_SCAM,21,Low,Low,Low,False,False
TXN-2024-011149,AU-CUST00490,ACC00000846,ACC00001049,1069.69,AUD,Payment,2025-01-12,16:54:08,Payee-000448,Transfer to savings,Mobile Banking,UNK-2289,Samsung Galaxy S23,203.143.215.77,AU,True,Completed,True,App Romance Scam pattern detected,False,APP_INVESTMENT_SCAM,21,Low,Low,Low,False,False
TXN-2024-011646,AU-CUST00171,ACC00000826,ACC00000940,234.57,AUD,Payment,2025-09-06,06:46:46,Payee-000779,Restaurant,ATM,DEV-UST00141,Samsung Galaxy S23,203.116.233.145,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,True
TXN-2024-004242,AU-CUST00265,ACC00000865,ACC00000344,31.85,AUD,Payment,2024-12-18,18:25:07,Payee-000092,Bill payment,Card Payment,DEV-UST00632,Samsung Galaxy S23,203.23.160.42,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-006335,AU-CUST00904,ACC00000346,ACC00000143,10.14,AUD,Payment,2025-08-20,18:30:27,Payee-000834,Restaurant,ATM,DEV-UST00831,Samsung Galaxy S23,203.51.44.252,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-009946,AU-CUST00330,ACC00000456,ACC00001192,7.43,AUD,Payment,2025-06-13,13:41:08,Payee-000829,Insurance,Online Banking,DEV-UST00909,iPhone 14,203.100.48.135,AU,True,Completed,False,,True,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-005551,AU-CUST00941,ACC00000503,ACC00001001,1656.02,AUD,Transfer,2024-05-18,13:35:42,Payee-000473,Bill payment,Online Banking,DEV-UST00302,Samsung Galaxy S23,203.246.247.166,AU,True,Completed,True,App Bank Impersonation pattern detected,False,APP_INVESTMENT_SCAM,25,High,Medium,Low,False,False
TXN-2024-004345,AU-CUST00229,ACC00001084,ACC00000519,44.12,AUD,Payment,2025-05-24,05:05:33,Payee-000577,Insurance,Branch,DEV-UST00353,Samsung Galaxy S23,203.81.214.125,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-010037,AU-CUST00620,ACC00000906,ACC00000206,457.03,AUD,Payment,2024-05-30,13:15:07,Payee-000026,Online purchase,Mobile Banking,DEV-UST00572,iPhone 14,171.200.83.29,AU,True,Completed,False,,False,LEGITIMATE,56,Low,Low,Low,False,False
TXN-2024-001472,AU-CUST00593,ACC00000039,ACC00000501,355.98,AUD,Payment,2025-03-31,17:30:33,Payee-000408,Account protection,Online Banking,DEV-UST00164,Google Pixel 7,203.75.142.219,AU,True,Completed,False,App Invoice Fraud pattern detected,False,LEGITIMATE,69,Low,Low,Low,False,False
TXN-2024-001358,AU-CUST00996,ACC00000121,ACC00000719,600.93,AUD,Payment,2025-09-13,06:40:43,Payee-000172,Rent payment,Online Banking,UNK-6140,iPhone 13,203.6.205.99,AU,True,Completed,False,,False,LEGITIMATE,35,Low,Low,Low,False,False
TXN-2024-007662,AU-CUST00652,ACC00000614,ACC00000329,313.91,AUD,Payment,2025-06-04,22:29:13,Payee-000856,Grocery shopping,Mobile Banking,DEV-UST00603,iPhone 13,203.247.10.103,AU,True,Completed,False,,False,LEGITIMATE,38,Low,Low,Low,False,False
TXN-2024-001793,AU-CUST00877,ACC00001051,ACC00000862,81.33,AUD,Payment,2025-03-23,05:30:19,Payee-000774,Rent payment,Mobile Banking,DEV-UST00401,Samsung Galaxy S23,203.32.48.169,AU,True,Pending,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-011280,AU-CUST00606,ACC00000078,ACC00000105,18.76,AUD,Payment,2024-05-25,03:56:00,Payee-000212,Fuel,Mobile Banking,DEV-UST00219,Samsung Galaxy S23,203.203.188.57,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-005402,AU-CUST00647,ACC00000144,ACC00000516,348.59,AUD,Payment,2024-08-05,00:57:24,Payee-000505,Utilities,Online Banking,DEV-UST00557,iPhone 13,203.30.225.26,AU,True,Pending,False,,False,LEGITIMATE,31,Low,Low,Low,False,False
TXN-2024-004838,AU-CUST00163,ACC00000040,ACC00000788,153.8,AUD,Payment,2025-04-14,22:02:27,Payee-000931,Rent payment,ATM,DEV-UST00383,Samsung Galaxy S23,203.216.107.181,AU,True,Completed,False,,False,LEGITIMATE,32,Low,Low,Low,False,False
TXN-2024-006379,AU-CUST00450,ACC00000634,ACC00001013,47.08,AUD,Payment,2025-08-16,05:05:01,Payee-000473,Grocery shopping,Mobile Banking,DEV-UST00746,iPhone 13,203.186.161.220,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-006175,AU-CUST00419,ACC00001112,ACC00000150,159.55,AUD,Payment,2025-04-14,18:03:36,Payee-001143,Bill payment,Mobile Banking,DEV-UST00390,iPhone 14,203.211.207.95,AU,True,Pending,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-006180,AU-CUST00835,ACC00000187,ACC00001169,106.61,AUD,Payment,2024-09-23,11:25:20,Payee-000166,Restaurant,Mobile Banking,DEV-UST00957,iPhone 13,203.153.148.185,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-002920,AU-CUST00115,ACC00000148,ACC00000694,99.99,AUD,Payment,2024-11-12,07:44:32,Payee-000431,Salary payment,Card Payment,DEV-UST00917,iPhone 13,203.79.180.140,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-005213,AU-CUST00451,ACC00000935,ACC00000081,418.11,AUD,Payment,2025-09-08,16:18:55,Payee-000596,Fuel,Phone Banking,DEV-UST00620,iPhone 14,203.107.36.48,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-004112,AU-CUST00692,ACC00000908,ACC00000616,72.34,AUD,Payment,2025-09-23,20:24:51,Payee-000208,Bill payment,Card Payment,DEV-UST00821,iPhone 14,203.251.252.201,AU,True,Completed,False,,False,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-005991,AU-CUST00823,ACC00000574,ACC00000208,264.67,AUD,Payment,2025-08-12,03:23:12,Payee-001167,Grocery shopping,ATM,DEV-UST00150,iPhone 13,203.204.196.20,AU,True,Completed,False,,False,LEGITIMATE,46,Low,Low,Low,False,False
TXN-2024-009437,AU-CUST00619,ACC00000994,ACC00000482,38.16,AUD,Payment,2025-03-02,05:38:30,Payee-000616,Rent payment,Mobile Banking,DEV-UST00171,iPhone 13,203.7.29.143,AU,True,Completed,False,,False,LEGITIMATE,37,Low,Low,Low,False,False
TXN-2024-011025,AU-CUST00666,ACC00000221,ACC00000252,173.83,AUD,Payment,2025-06-22,10:38:13,Payee-000629,Fuel,Mobile Banking,DEV-UST00206,iPhone 13,203.63.80.251,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-009352,AU-CUST00060,ACC00000685,ACC00000724,196.82,AUD,Payment,2025-07-16,00:23:45,Payee-000479,Online purchase,ATM,DEV-UST00402,iPhone 13,203.7.29.143,AU,True,Completed,False,,False,LEGITIMATE,36,Low,Low,Low,False,False
TXN-2024-001276,AU-CUST00677,ACC00000885,ACC00000747,200.58,AUD,Payment,2025-02-12,16:11:16,Payee-000500,Insurance,Online Banking,DEV-UST00712,iPhone 14,203.195.1.236,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-011784,AU-CUST00701,ACC00001216,ACC00000167,206.47,AUD,Payment,2025-06-22,20:46:09,Payee-001213,Crypto purchase,Mobile Banking,DEV-UST00697,iPhone 13,203.24.173.97,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-008773,AU-CUST00485,ACC00001047,ACC00000733,332.63,AUD,Payment,2025-08-05,18:15:51,Payee-000741,Salary payment,Mobile Banking,DEV-UST00320,iPhone 14,203.37.15.190,AU,True,Completed,False,,False,LEGITIMATE,40,Low,Low,Low,True,False
TXN-2024-009653,AU-CUST00710,ACC00001172,ACC00000794,39.04,AUD,Payment,2025-04-14,10:23:42,Payee-000743,Transfer to savings,ATM,DEV-UST00462,iPhone 13,203.108.127.247,AU,True,Completed,False,,True,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-010911,AU-CUST00320,ACC00000826,ACC00000814,21.61,AUD,Payment,2025-03-11,14:32:09,Payee-000222,Rent payment,ATM,DEV-UST00127,iPhone 14,203.161.212.216,AU,True,Completed,False,,False,LEGITIMATE,14,Low,Low,Low,False,False
TXN-2024-007701,AU-CUST00660,ACC00001152,ACC00000001,10.26,AUD,Payment,2025-09-05,01:01:38,Payee-000154,Online purchase,Online Banking,DEV-UST00730,Samsung Galaxy S23,203.127.28.41,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-002278,AU-CUST00784,ACC00000008,ACC00000093,20.87,AUD,Payment,2025-06-07,20:28:24,Payee-000169,Restaurant,ATM,DEV-UST00388,iPhone 14,203.107.228.225,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-001063,AU-CUST00934,ACC00000841,ACC00001111,75.83,AUD,Payment,2025-04-01,03:22:12,Payee-000185,Utilities,Mobile Banking,DEV-UST00259,iPhone 13,203.62.6.28,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-003844,AU-CUST00748,ACC00000677,ACC00001153,283.66,AUD,Payment,2025-03-10,16:27:34,Payee-000063,Transfer to savings,Online Banking,DEV-UST00843,Samsung Galaxy S23,203.241.237.26,AU,True,Completed,False,,False,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-001757,AU-CUST00176,ACC00000960,ACC00000753,88.57,AUD,Payment,2025-04-01,22:55:50,Payee-000489,Supplier payment,Mobile Banking,DEV-UST00960,Samsung Galaxy S23,146.195.53.140,AU,False,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-006695,AU-CUST00083,ACC00001027,ACC00001195,5.16,AUD,Payment,2025-04-20,04:35:18,Payee-000367,Restaurant,Mobile Banking,DEV-UST00415,Samsung Galaxy S23,203.175.216.130,AU,True,Completed,False,,False,LEGITIMATE,14,Low,Low,Low,False,False
TXN-2024-005091,AU-CUST00544,ACC00000506,ACC00000389,608.22,AUD,Payment,2025-09-20,04:42:05,Payee-000785,Online purchase,Online Banking,DEV-UST00821,Samsung Galaxy S23,203.5.7.51,AU,True,Completed,False,,False,LEGITIMATE,48,Low,Low,Low,False,False
TXN-2024-007987,AU-CUST00007,ACC00001146,ACC00000039,10.72,AUD,Payment,2024-12-16,08:34:29,Payee-000505,Invoice payment,Online Banking,DEV-UST00487,iPhone 13,203.36.56.159,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-006971,AU-CUST00209,ACC00000038,ACC00001043,75.35,AUD,Payment,2025-07-15,11:37:08,Payee-000204,Grocery shopping,Mobile Banking,DEV-UST00170,iPhone 14,203.143.207.159,AU,True,Completed,False,,False,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-003730,AU-CUST00881,ACC00000602,ACC00000579,5.8,AUD,Payment,2025-08-16,00:34:19,Payee-000521,Rent payment,Mobile Banking,DEV-UST00861,Samsung Galaxy S23,203.49.71.217,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-008606,AU-CUST00280,ACC00000085,ACC00000941,17.4,AUD,Payment,2024-09-19,06:33:20,Payee-001041,Rent payment,Mobile Banking,DEV-UST00835,iPhone 13,203.194.121.188,AU,True,Completed,False,,False,LEGITIMATE,11,High,Low,Low,False,False
TXN-2024-009829,AU-CUST00876,ACC00000837,ACC00000809,375.02,AUD,Payment,2025-05-22,16:22:25,Payee-000762,Utilities,Mobile Banking,DEV-UST00536,iPhone 13,203.70.80.101,AU,True,Completed,False,,False,LEGITIMATE,37,Low,Low,Low,False,False
TXN-2024-003904,AU-CUST00026,ACC00001180,ACC00000923,39.59,AUD,Payment,2025-08-27,17:14:25,Payee-000577,Bill payment,Online Banking,DEV-UST00576,iPhone 14,203.222.253.133,AU,True,Completed,False,,False,LEGITIMATE,17,Low,Low,Low,False,False
TXN-2024-005152,AU-CUST00810,ACC00000255,ACC00001111,41.45,AUD,Payment,2025-07-13,03:07:01,Payee-000678,Rent payment,Mobile Banking,DEV-UST00421,Samsung Galaxy S23,216.233.192.172,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-005712,AU-CUST00362,ACC00000645,ACC00000209,58.36,AUD,Payment,2024-06-07,14:38:46,Payee-000297,Rent payment,ATM,DEV-UST00924,iPhone 13,203.52.17.138,AU,True,Completed,False,,False,LEGITIMATE,53,Low,Low,Low,False,False
TXN-2024-005410,AU-CUST00311,ACC00000836,ACC00000763,533.64,AUD,Payment,2025-07-17,17:28:31,Payee-001142,Bill payment,Mobile Banking,DEV-UST00253,iPhone 14,203.75.42.91,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
