account_id,customer_id,is_mule_account,account_type,account_age_days,daily_limit,monthly_limit,in_degree,out_degree,total_degree,avg_incoming_amount,avg_outgoing_amount,transaction_velocity,risk_score,vulnerability_score,primary_country,is_new_customer,high_velocity,cross_border_activity,structuring_indicator
mule_000766,mule_cust_000766,True,personal_current,5,579.13,11854.08,35,29,64,690.87,3386.95,17.09,0.768,0.741,DE,True,True,True,True
mule_000767,mule_cust_000767,True,personal_current,4,669.2,15588.24,21,27,48,3914.24,1708.88,7.75,0.861,0.698,IT,True,False,True,True
mule_000768,mule_cust_000768,True,personal_current,1,1150.2,10950.91,30,51,81,935.05,192.83,8.57,0.905,0.663,UK,True,False,False,True
mule_000769,mule_cust_000769,True,personal_current,1,1573.15,6037.61,32,55,87,1399.8,2801.45,13.78,0.792,0.746,US,True,True,True,True
mule_000770,mule_cust_000770,True,personal_current,1,820.7,6582.7,25,50,75,3371.49,4285.14,15.95,0.713,0.865,IT,True,True,True,True
mule_000771,mule_cust_000771,True,personal_current,4,1378.79,19641.17,20,38,58,4545.54,511.22,7.87,0.81,0.775,FR,True,False,True,True
mule_000772,mule_cust_000772,True,personal_current,60,1083.28,5711.23,13,42,55,3101.03,1013.66,12.42,0.886,0.831,US,False,True,True,True
mule_000773,mule_cust_000773,True,personal_current,3,1960.61,14950.44,31,18,49,1546.22,3330.3,8.63,0.743,0.759,UK,True,False,False,True
mule_000774,mule_cust_000774,True,personal_current,7,676.91,14824.12,34,46,80,717.7,1291.03,17.58,0.708,0.756,CA,True,True,True,True
mule_000775,mule_cust_000775,True,personal_current,5,1212.95,16859.04,31,19,50,1690.77,2828.41,15.36,0.801,0.863,US,True,True,True,True
mule_000776,mule_cust_000776,True,personal_current,4,554.31,13267.12,14,20,34,1657.87,4156.65,9.81,0.763,0.76,FR,True,False,True,True
mule_000777,mule_cust_000777,True,personal_current,1,1914.53,16926.09,44,24,68,4375.66,698.95,15.17,0.843,0.744,US,True,True,True,True
mule_000778,mule_cust_000778,True,personal_current,10,1906.61,6368.77,40,33,73,719.21,4442.13,14.29,0.863,0.66,UK,True,True,False,True
mule_000779,mule_cust_000779,True,personal_current,7,1864.59,19735.86,42,57,99,393.56,562.24,5.1,0.738,0.621,BE,True,False,True,True
mule_000780,mule_cust_000780,True,personal_current,2,723.9,8614.94,19,45,64,4392.28,1868.21,10.03,0.752,0.713,US,True,True,True,True
mule_000781,mule_cust_000781,True,personal_current,7,934.37,13658.0,20,46,66,1118.19,1922.21,19.05,0.794,0.799,UK,True,True,False,True
mule_000782,mule_cust_000782,True,personal_current,1,587.8,9581.2,19,34,53,4908.73,4180.48,18.47,0.883,0.71,UK,True,True,False,True
mule_000783,mule_cust_000783,True,personal_current,7,1967.98,15899.07,43,21,64,1396.18,1637.12,7.52,0.845,0.893,DE,True,False,True,True
mule_000784,mule_cust_000784,True,personal_current,4,506.76,9699.14,16,43,59,732.97,2076.03,8.8,0.927,0.631,UK,True,False,False,True
mule_000785,mule_cust_000785,True,personal_current,1,992.1,14905.8,11,27,38,2375.66,3126.83,10.4,0.867,0.612,US,True,True,True,True
mule_000786,mule_cust_000786,True,personal_current,14,1704.51,15742.23,45,47,92,4981.23,599.69,7.71,0.733,0.698,UK,True,False,False,True
mule_000787,mule_cust_000787,True,personal_current,5,1214.03,18522.58,40,58,98,1735.42,2745.46,14.07,0.82,0.845,UK,True,True,False,True
mule_000788,mule_cust_000788,True,personal_current,14,1242.13,7006.41,38,23,61,3316.3,861.42,5.5,0.735,0.783,UK,True,False,False,True
mule_000789,mule_cust_000789,True,personal_current,2,537.71,15843.96,15,25,40,812.33,4079.36,15.08,0.924,0.734,US,True,True,True,True
mule_000790,mule_cust_000790,True,personal_current,14,639.95,12813.11,21,49,70,4789.44,3187.49,8.12,0.705,0.744,CA,True,False,True,True
mule_000791,mule_cust_000791,True,personal_current,2,687.05,13793.12,31,52,83,4967.14,3448.62,16.9,0.854,0.896,AU,True,True,True,True
mule_000792,mule_cust_000792,True,personal_current,21,1918.68,18947.88,12,39,51,3784.37,3881.28,12.42,0.733,0.809,UK,True,True,False,True
mule_000793,mule_cust_000793,True,personal_current,4,597.5,17379.63,25,38,63,4534.87,3909.4,11.97,0.886,0.786,FR,True,True,True,True
mule_000794,mule_cust_000794,True,personal_current,4,1678.71,11936.85,17,38,55,2534.59,2162.39,16.78,0.905,0.766,UK,True,True,False,True
mule_000795,mule_cust_000795,True,personal_current,4,1952.11,16294.79,15,58,73,4385.53,576.55,11.54,0.941,0.85,US,True,True,True,True
mule_000796,mule_cust_000796,True,personal_current,10,1750.07,10220.4,38,20,58,2733.48,4498.73,17.65,0.79,0.603,AU,True,True,True,True
mule_000797,mule_cust_000797,True,personal_current,10,1476.2,19517.94,26,28,54,2354.39,423.43,12.14,0.872,0.782,CA,True,True,True,True
mule_000798,mule_cust_000798,True,personal_current,4,940.64,9160.2,33,49,82,970.9,1631.98,9.86,0.847,0.62,FR,True,False,True,True
mule_000799,mule_cust_000799,True,personal_current,5,1506.24,15546.41,22,39,61,2457.78,4309.67,16.5,0.942,0.824,UK,True,True,False,True
mule_000800,mule_cust_000800,True,personal_current,1,1366.49,10367.2,38,38,76,4074.61,1746.42,9.76,0.912,0.854,US,True,False,True,True
mule_000801,mule_cust_000801,True,personal_current,14,1776.17,11358.96,27,37,64,207.61,2426.32,10.16,0.949,0.832,DE,True,True,True,True
mule_000802,mule_cust_000802,True,personal_current,45,1831.59,9772.81,25,55,80,919.34,2637.46,8.8,0.757,0.603,UK,False,False,False,True
mule_000803,mule_cust_000803,True,personal_current,3,675.32,19787.88,41,30,71,825.55,1016.01,13.82,0.716,0.859,NL,True,True,True,True
mule_000804,mule_cust_000804,True,personal_current,2,1175.14,5332.02,36,34,70,2186.85,1324.75,8.1,0.864,0.725,UK,True,False,False,True
mule_000805,mule_cust_000805,True,personal_current,7,1347.61,17880.08,23,15,38,3971.2,3079.8,6.73,0.874,0.732,ES,True,False,True,True
mule_000806,mule_cust_000806,True,personal_current,1,1464.25,10729.7,42,30,72,1783.88,4335.51,18.52,0.768,0.841,BE,True,True,True,True
mule_000807,mule_cust_000807,True,personal_current,2,1155.17,12802.71,25,20,45,658.76,248.09,5.84,0.713,0.872,DE,True,False,True,True
mule_000808,mule_cust_000808,True,personal_current,7,1283.86,16729.29,48,43,91,214.5,1228.51,18.92,0.933,0.816,DE,True,True,True,True
mule_000809,mule_cust_000809,True,personal_current,1,1270.81,8473.74,21,50,71,4089.46,737.42,12.03,0.935,0.656,NL,True,True,True,True
mule_000810,mule_cust_000810,True,personal_current,90,1333.43,7552.14,12,58,70,2859.82,2797.94,18.9,0.866,0.807,FR,False,True,True,True
mule_000811,mule_cust_000811,True,personal_current,1,1040.24,19523.12,26,35,61,4443.56,2116.59,17.86,0.712,0.645,US,True,True,True,True
mule_000812,mule_cust_000812,True,personal_current,4,895.26,10347.15,22,26,48,2237.07,831.92,11.4,0.834,0.607,US,True,True,True,True
mule_000813,mule_cust_000813,True,personal_current,14,1520.07,14527.35,48,29,77,286.55,2573.16,16.81,0.835,0.697,UK,True,True,False,True
mule_000814,mule_cust_000814,True,personal_current,21,1206.14,18171.73,33,34,67,3436.12,3648.54,14.89,0.8,0.754,FR,True,True,True,True
mule_000815,mule_cust_000815,True,personal_current,3,1082.18,6435.35,24,43,67,636.97,2969.71,11.2,0.801,0.804,UK,True,True,False,True
mule_000816,mule_cust_000816,True,personal_current,7,1658.05,17423.19,18,57,75,1605.16,494.46,12.32,0.779,0.661,NL,True,True,True,True
mule_000817,mule_cust_000817,True,personal_current,4,762.06,7979.76,12,35,47,1486.46,1580.29,14.89,0.773,0.665,UK,True,True,False,True
mule_000818,mule_cust_000818,True,personal_current,3,658.87,5279.7,26,37,63,3924.69,3619.31,13.07,0.777,0.644,DE,True,True,True,True
mule_000819,mule_cust_000819,True,personal_current,7,1483.18,5130.04,20,51,71,518.19,1745.61,11.04,0.7,0.749,DE,True,True,True,True
mule_000820,mule_cust_000820,True,personal_current,14,1819.1,12315.78,31,29,60,581.69,2272.97,7.32,0.792,0.699,US,True,False,True,True
mule_000821,mule_cust_000821,True,personal_current,5,1854.31,10917.27,47,26,73,3843.33,2374.94,14.66,0.726,0.853,CA,True,True,True,True
mule_000822,mule_cust_000822,True,personal_current,60,1454.64,17511.67,41,43,84,1858.21,1279.31,11.46,0.817,0.672,IT,False,True,True,True
mule_000823,mule_cust_000823,True,personal_current,5,1967.67,17150.27,12,33,45,2393.71,2788.33,14.06,0.907,0.728,UK,True,True,False,True
mule_000824,mule_cust_000824,True,personal_current,2,1304.29,11737.22,46,21,67,3025.21,1923.67,14.77,0.892,0.888,US,True,True,True,True
mule_000825,mule_cust_000825,True,personal_current,1,1161.15,12184.56,35,30,65,4775.96,2260.32,19.61,0.702,0.87,ES,True,True,True,True
mule_000826,mule_cust_000826,True,personal_current,45,519.61,7575.51,32,37,69,322.27,426.7,8.32,0.828,0.764,UK,False,False,False,True
mule_000827,mule_cust_000827,True,personal_current,2,1249.56,13909.11,26,42,68,2114.44,4084.15,19.98,0.947,0.865,US,True,True,True,True
mule_000828,mule_cust_000828,True,personal_current,7,1124.89,14727.91,46,53,99,1102.68,2011.88,14.87,0.766,0.604,CA,True,True,True,True
mule_000829,mule_cust_000829,True,personal_current,7,1944.31,13842.06,29,26,55,2952.33,4186.37,17.43,0.781,0.671,UK,True,True,False,True
mule_000830,mule_cust_000830,True,personal_current,5,1616.07,12548.29,39,57,96,3673.19,3655.97,9.34,0.866,0.728,IT,True,False,True,True
mule_000831,mule_cust_000831,True,personal_current,14,1288.15,15372.58,46,39,85,4153.56,3119.86,15.51,0.882,0.883,FR,True,True,True,True
mule_000832,mule_cust_000832,True,personal_current,7,1498.57,8206.1,20,27,47,934.22,3657.85,12.65,0.944,0.685,US,True,True,True,True
mule_000833,mule_cust_000833,True,personal_current,4,681.17,11391.73,37,49,86,2210.04,2028.52,5.81,0.829,0.751,UK,True,False,False,True
mule_000834,mule_cust_000834,True,personal_current,1,685.36,6515.42,11,58,69,1143.12,1243.72,7.6,0.939,0.856,UK,True,False,False,True
mule_000835,mule_cust_000835,True,personal_current,3,814.84,12378.14,39,35,74,4068.86,1251.45,8.73,0.848,0.621,UK,True,False,False,True
mule_000836,mule_cust_000836,True,personal_current,2,1307.1,18614.25,40,53,93,2554.14,311.18,13.03,0.876,0.702,UK,True,True,False,True
mule_000837,mule_cust_000837,True,personal_current,2,1657.38,10268.66,39,40,79,985.06,2045.94,11.78,0.704,0.635,UK,True,True,False,True
mule_000838,mule_cust_000838,True,personal_current,1,1012.29,19469.34,41,52,93,3212.27,1700.28,9.85,0.706,0.75,US,True,False,True,True
mule_000839,mule_cust_000839,True,personal_current,1,1646.49,12390.11,15,58,73,905.16,2551.9,16.29,0.77,0.666,CA,True,True,True,True
mule_000840,mule_cust_000840,True,personal_current,1,1499.92,14080.15,16,41,57,375.3,2848.26,9.41,0.722,0.828,US,True,False,True,True
mule_000841,mule_cust_000841,True,personal_current,4,855.22,14409.76,15,38,53,547.27,3971.61,9.53,0.863,0.699,US,True,False,True,True
mule_000842,mule_cust_000842,True,personal_current,2,1014.57,11160.51,36,52,88,2655.37,4254.51,5.63,0.826,0.775,ES,True,False,True,True
mule_000843,mule_cust_000843,True,personal_current,1,1360.25,17804.45,39,39,78,596.8,698.84,7.78,0.828,0.898,AU,True,False,True,True
mule_000844,mule_cust_000844,True,personal_current,1,1288.37,12449.68,26,23,49,4617.31,2067.33,19.92,0.805,0.782,UK,True,True,False,True
mule_000845,mule_cust_000845,True,personal_current,4,858.15,17533.47,20,28,48,4196.88,1023.61,11.78,0.873,0.791,DE,True,True,True,True
mule_000846,mule_cust_000846,True,personal_current,2,647.65,18752.1,20,56,76,4591.66,887.6,17.26,0.933,0.882,ES,True,True,True,True
mule_000847,mule_cust_000847,True,personal_current,5,1034.32,5109.09,15,58,73,2258.43,1887.07,7.77,0.799,0.652,FR,True,False,True,True
mule_000848,mule_cust_000848,True,personal_current,3,1397.85,12542.65,17,28,45,4722.72,2443.43,9.88,0.74,0.702,UK,True,False,False,True
mule_000849,mule_cust_000849,True,personal_current,3,1297.23,18077.99,38,22,60,735.6,792.7,11.42,0.749,0.608,FR,True,True,True,True
mule_000850,mule_cust_000850,True,personal_current,1,1746.03,7161.56,41,26,67,2330.16,2633.21,12.91,0.71,0.785,FR,True,True,True,True
mule_000851,mule_cust_000851,True,personal_current,1,1391.5,13904.16,15,39,54,792.63,4413.23,10.91,0.757,0.651,AU,True,True,True,True
mule_000852,mule_cust_000852,True,personal_current,7,1465.33,6320.09,17,54,71,1958.99,3437.69,19.47,0.729,0.694,FR,True,True,True,True
mule_000853,mule_cust_000853,True,personal_current,2,822.68,17380.67,22,42,64,2873.03,1359.51,10.98,0.743,0.829,DE,True,True,True,True
mule_000854,mule_cust_000854,True,personal_current,21,539.9,13429.72,32,29,61,2693.61,2109.83,5.17,0.839,0.798,CA,True,False,True,True
mule_000855,mule_cust_000855,True,personal_current,10,1357.01,6001.25,13,43,56,3117.0,1863.8,8.98,0.742,0.808,AU,True,False,True,True
mule_000856,mule_cust_000856,True,personal_current,7,1058.79,8936.12,18,39,57,3913.51,2131.93,14.18,0.793,0.811,FR,True,True,True,True
mule_000857,mule_cust_000857,True,personal_current,7,1268.87,11879.87,38,18,56,2487.53,1437.88,12.72,0.741,0.893,UK,True,True,False,True
mule_000858,mule_cust_000858,True,personal_current,30,1870.37,12880.41,24,48,72,2884.09,2464.78,11.03,0.74,0.636,DE,True,True,True,True
mule_000859,mule_cust_000859,True,personal_current,30,1187.42,14891.68,10,27,37,632.55,3501.59,14.25,0.85,0.688,AU,True,True,True,True
mule_000860,mule_cust_000860,True,personal_current,14,669.29,13002.82,28,56,84,4388.36,2358.22,17.12,0.792,0.638,UK,True,True,False,True
mule_000861,mule_cust_000861,True,personal_current,2,866.35,13405.28,29,56,85,3653.88,617.42,17.69,0.884,0.664,UK,True,True,False,True
mule_000862,mule_cust_000862,True,personal_current,3,1964.11,8852.47,18,17,35,2551.17,2400.83,11.49,0.948,0.878,US,True,True,True,True
mule_000863,mule_cust_000863,True,personal_current,1,1759.65,19957.55,24,31,55,1917.37,4246.1,15.67,0.774,0.774,ES,True,True,True,True
mule_000864,mule_cust_000864,True,personal_current,14,1612.75,16054.94,49,53,102,4158.47,1351.12,18.96,0.791,0.857,UK,True,True,False,True
mule_000865,mule_cust_000865,True,personal_current,5,660.33,14901.78,33,21,54,3648.55,2426.17,5.68,0.933,0.812,DE,True,False,True,True
mule_000866,mule_cust_000866,True,personal_current,14,1621.62,11616.74,14,27,41,4299.28,3640.7,5.62,0.795,0.61,UK,True,False,False,True
mule_000867,mule_cust_000867,True,personal_current,7,1810.73,6797.37,32,36,68,2015.34,2657.36,16.88,0.781,0.815,UK,True,True,False,True
mule_000868,mule_cust_000868,True,personal_current,3,717.07,17168.46,14,59,73,1474.93,3213.94,17.04,0.76,0.613,AU,True,True,True,True
mule_000869,mule_cust_000869,True,personal_current,5,1103.2,14658.41,11,44,55,2254.95,3979.08,19.41,0.923,0.816,CA,True,True,True,True
mule_000870,mule_cust_000870,True,personal_current,7,1908.66,8749.98,13,19,32,3510.12,3104.72,8.78,0.847,0.839,US,True,False,True,True
mule_000871,mule_cust_000871,True,personal_current,14,1039.82,19081.4,19,56,75,4815.87,2374.88,16.01,0.803,0.707,US,True,True,True,True
mule_000872,mule_cust_000872,True,personal_current,4,1316.27,13152.05,43,56,99,4127.91,2937.72,9.66,0.864,0.663,US,True,False,True,True
mule_000873,mule_cust_000873,True,personal_current,2,1335.39,6623.4,23,33,56,1800.86,1102.52,12.45,0.769,0.76,US,True,True,True,True
mule_000874,mule_cust_000874,True,personal_current,1,898.84,11576.6,33,42,75,3899.08,2854.94,14.02,0.837,0.777,ES,True,True,True,True
mule_000875,mule_cust_000875,True,personal_current,1,571.7,7872.4,35,31,66,3425.33,2148.75,19.88,0.757,0.693,BE,True,True,True,True
mule_000876,mule_cust_000876,True,personal_current,14,1204.7,13318.95,19,42,61,2508.71,1046.2,17.43,0.834,0.646,CA,True,True,True,True
mule_000877,mule_cust_000877,True,personal_current,4,1815.26,6890.83,23,17,40,2140.95,854.56,15.51,0.932,0.713,UK,True,True,False,True
mule_000878,mule_cust_000878,True,personal_current,5,1694.28,5056.52,41,25,66,1781.2,2485.38,18.66,0.912,0.638,UK,True,True,False,True
mule_000879,mule_cust_000879,True,personal_current,7,1298.18,8995.66,28,57,85,2132.53,4022.82,10.76,0.884,0.743,UK,True,True,False,True
mule_000880,mule_cust_000880,True,personal_current,30,1181.14,16017.31,49,20,69,3200.7,1623.1,6.9,0.804,0.604,FR,True,False,True,True
mule_000881,mule_cust_000881,True,personal_current,5,708.74,8554.7,40,51,91,1157.03,1488.3,5.64,0.858,0.675,US,True,False,True,True
mule_000882,mule_cust_000882,True,personal_current,10,990.83,8632.94,28,41,69,3919.32,714.22,11.81,0.827,0.806,AU,True,True,True,True
mule_000883,mule_cust_000883,True,personal_current,14,567.13,9446.61,14,19,33,900.88,1407.93,9.65,0.83,0.799,US,True,False,True,True
mule_000884,mule_cust_000884,True,personal_current,10,1004.25,9354.26,26,50,76,582.99,1968.17,19.14,0.88,0.626,FR,True,True,True,True
mule_000885,mule_cust_000885,True,personal_current,10,1416.42,17304.39,45,59,104,4851.38,2182.7,13.6,0.811,0.801,AU,True,True,True,True
mule_000886,mule_cust_000886,True,personal_current,1,1311.74,6327.3,42,50,92,3997.75,1275.13,10.11,0.716,0.654,DE,True,True,True,True
mule_000887,mule_cust_000887,True,personal_current,5,1821.0,10958.63,13,51,64,1879.34,3231.21,10.52,0.839,0.63,FR,True,True,True,True
mule_000888,mule_cust_000888,True,personal_current,3,1472.8,15880.84,27,41,68,4446.44,2830.58,11.43,0.746,0.883,DE,True,True,True,True
mule_000889,mule_cust_000889,True,personal_current,2,1006.57,17145.11,42,57,99,2744.55,749.27,10.54,0.881,0.652,CA,True,True,True,True
mule_000890,mule_cust_000890,True,personal_current,10,1015.78,15408.21,34,23,57,3856.36,403.59,19.98,0.888,0.859,AU,True,True,True,True
mule_000891,mule_cust_000891,True,personal_current,21,668.57,10216.07,10,40,50,575.56,3578.32,17.53,0.741,0.856,AU,True,True,True,True
mule_000892,mule_cust_000892,True,personal_current,5,1745.38,11288.74,33,38,71,1567.29,2347.46,12.97,0.901,0.837,CA,True,True,True,True
mule_000893,mule_cust_000893,True,personal_current,14,787.66,5750.97,22,26,48,562.66,1223.09,15.43,0.802,0.863,UK,True,True,False,True
mule_000894,mule_cust_000894,True,personal_current,1,950.98,13671.13,10,21,31,2767.39,3963.2,18.69,0.766,0.739,CA,True,True,True,True
mule_000895,mule_cust_000895,True,personal_current,45,1997.93,8531.11,36,36,72,1574.56,3474.46,13.09,0.732,0.758,US,False,True,True,True
mule_000896,mule_cust_000896,True,personal_current,2,1762.27,5165.43,40,24,64,260.46,567.63,9.46,0.714,0.779,UK,True,False,False,True
mule_000897,mule_cust_000897,True,personal_current,10,578.96,5889.63,16,43,59,4503.54,2940.06,16.55,0.735,0.85,UK,True,True,False,True
mule_000898,mule_cust_000898,True,personal_current,2,1424.14,10628.7,22,44,66,345.63,4493.9,14.35,0.84,0.618,UK,True,True,False,True
mule_000899,mule_cust_000899,True,personal_current,30,1031.37,14924.8,26,59,85,2965.19,3179.5,7.47,0.737,0.737,US,True,False,True,True
mule_000900,mule_cust_000900,True,personal_current,10,604.26,19582.5,22,58,80,4858.75,3264.87,9.85,0.78,0.735,AU,True,False,True,True
mule_000901,mule_cust_000901,True,personal_current,1,783.39,17891.52,19,39,58,4160.93,1476.23,19.85,0.719,0.799,US,True,True,True,True
mule_000902,mule_cust_000902,True,personal_current,4,1186.47,8880.23,39,59,98,4564.47,2377.94,10.4,0.816,0.807,IT,True,True,True,True
mule_000903,mule_cust_000903,True,personal_current,2,1877.29,17227.7,25,21,46,4425.21,1367.73,6.59,0.728,0.687,AU,True,False,True,True
mule_000904,mule_cust_000904,True,personal_current,14,1848.88,14356.3,26,21,47,2276.49,2339.2,14.56,0.774,0.813,UK,True,True,False,True
mule_000905,mule_cust_000905,True,personal_current,14,1357.77,13758.35,47,16,63,555.72,2171.55,14.23,0.724,0.885,BE,True,True,True,True
mule_000906,mule_cust_000906,True,personal_current,5,1925.1,7691.68,23,15,38,1583.42,847.34,13.17,0.833,0.623,AU,True,True,True,True
mule_000907,mule_cust_000907,True,personal_current,7,783.53,12041.52,43,31,74,1243.75,1255.67,12.36,0.942,0.85,UK,True,True,False,True
mule_000908,mule_cust_000908,True,personal_current,3,1196.77,19683.94,11,51,62,1915.92,3323.0,19.46,0.739,0.668,UK,True,True,False,True
mule_000909,mule_cust_000909,True,personal_current,1,1406.17,15060.55,18,53,71,542.35,451.15,8.16,0.773,0.836,UK,True,False,False,True
mule_000910,mule_cust_000910,True,personal_current,1,1090.98,11245.88,35,56,91,4169.14,576.32,15.56,0.784,0.693,ES,True,True,True,True
mule_000911,mule_cust_000911,True,personal_current,2,1463.8,9126.92,14,35,49,4432.27,3798.33,13.73,0.762,0.798,DE,True,True,True,True
mule_000912,mule_cust_000912,True,personal_current,1,1158.82,17648.93,10,29,39,2130.35,595.42,5.92,0.713,0.714,US,True,False,True,True
mule_000913,mule_cust_000913,True,personal_current,10,1614.23,5762.81,30,30,60,2828.54,778.64,7.01,0.936,0.841,UK,True,False,False,True
mule_000914,mule_cust_000914,True,personal_current,4,1033.43,16865.06,19,16,35,813.68,3364.62,10.95,0.766,0.713,US,True,True,True,True
mule_000915,mule_cust_000915,True,personal_current,3,862.86,10977.53,18,18,36,3907.99,893.61,5.66,0.863,0.832,FR,True,False,True,True
mule_000916,mule_cust_000916,True,personal_current,5,808.05,16058.42,33,42,75,2357.52,4377.87,17.75,0.877,0.687,UK,True,True,False,True
mule_000917,mule_cust_000917,True,personal_current,30,1134.61,9181.34,22,51,73,2054.93,1586.78,13.93,0.918,0.614,US,True,True,True,True
mule_000918,mule_cust_000918,True,personal_current,1,1543.03,6585.87,20,59,79,1573.67,1015.29,19.05,0.705,0.731,UK,True,True,False,True
mule_000919,mule_cust_000919,True,personal_current,4,1251.57,9824.94,32,20,52,978.73,1961.12,17.49,0.947,0.695,CA,True,True,True,True
mule_000920,mule_cust_000920,True,personal_current,5,1931.6,12178.76,24,38,62,2900.91,4260.52,7.93,0.86,0.845,CA,True,False,True,True
mule_000921,mule_cust_000921,True,personal_current,2,893.83,5588.8,31,28,59,470.12,1942.17,13.68,0.798,0.773,CA,True,True,True,True
mule_000922,mule_cust_000922,True,personal_current,7,1474.3,11363.69,45,16,61,4750.66,449.07,12.61,0.782,0.752,UK,True,True,False,True
mule_000923,mule_cust_000923,True,personal_current,3,1729.8,13309.13,35,40,75,1570.52,1446.48,10.75,0.909,0.89,US,True,True,True,True
mule_000924,mule_cust_000924,True,personal_current,3,1769.83,11403.58,12,54,66,2710.31,648.1,11.01,0.752,0.66,CA,True,True,True,True
mule_000925,mule_cust_000925,True,personal_current,7,1867.43,12532.43,25,26,51,2364.34,1683.08,13.32,0.747,0.858,UK,True,True,False,True
mule_000926,mule_cust_000926,True,personal_current,2,1221.07,12482.77,30,50,80,553.19,2886.64,16.9,0.733,0.756,DE,True,True,True,True
mule_000927,mule_cust_000927,True,personal_current,2,744.37,10052.29,49,40,89,1093.59,696.63,7.08,0.887,0.741,FR,True,False,True,True
mule_000928,mule_cust_000928,True,personal_current,10,1406.92,15295.5,46,23,69,1696.53,2924.53,5.14,0.708,0.856,AU,True,False,True,True
mule_000929,mule_cust_000929,True,personal_current,2,1531.94,16886.85,22,55,77,4677.34,1651.53,6.6,0.823,0.831,UK,True,False,False,True
mule_000930,mule_cust_000930,True,personal_current,2,864.07,19875.1,25,23,48,2962.5,4174.9,7.2,0.943,0.884,IT,True,False,True,True
mule_000931,mule_cust_000931,True,personal_current,2,1451.08,16413.37,29,53,82,1066.03,3482.21,10.08,0.744,0.726,FR,True,True,True,True
mule_000932,mule_cust_000932,True,personal_current,4,1306.28,19927.39,45,31,76,4548.75,329.44,11.47,0.713,0.629,AU,True,True,True,True
mule_000933,mule_cust_000933,True,personal_current,7,549.58,5016.97,18,34,52,2683.53,215.08,8.97,0.829,0.772,ES,True,False,True,True
mule_000934,mule_cust_000934,True,personal_current,7,1122.1,18955.27,23,23,46,1160.04,719.16,15.14,0.84,0.837,DE,True,True,True,True
mule_000935,mule_cust_000935,True,personal_current,7,1979.57,13003.85,45,28,73,353.9,511.93,9.4,0.919,0.829,UK,True,False,False,True
mule_000936,mule_cust_000936,True,personal_current,5,912.03,14729.68,38,24,62,4341.74,2218.06,19.92,0.945,0.865,CA,True,True,True,True
mule_000937,mule_cust_000937,True,personal_current,3,1046.58,5181.87,24,53,77,3650.28,2775.8,18.75,0.713,0.647,FR,True,True,True,True
mule_000938,mule_cust_000938,True,personal_current,3,677.52,19946.76,24,56,80,3609.17,651.99,11.1,0.912,0.71,CA,True,True,True,True
mule_000939,mule_cust_000939,True,personal_current,5,1468.93,19593.42,21,21,42,4224.8,4280.7,18.04,0.821,0.701,UK,True,True,False,True
mule_000940,mule_cust_000940,True,personal_current,4,1049.74,13393.62,15,40,55,3526.26,171.86,11.42,0.749,0.873,UK,True,True,False,True
mule_000941,mule_cust_000941,True,personal_current,2,1275.26,8950.45,41,36,77,3075.68,536.84,5.87,0.793,0.816,CA,True,False,True,True
mule_000942,mule_cust_000942,True,personal_current,4,1348.63,10481.77,14,54,68,3627.83,1759.26,9.18,0.745,0.766,UK,True,False,False,True
mule_000943,mule_cust_000943,True,personal_current,2,1985.8,17026.21,27,30,57,4011.49,4364.81,13.6,0.755,0.859,DE,True,True,True,True
mule_000944,mule_cust_000944,True,personal_current,4,1210.35,11168.79,41,52,93,4824.72,4109.68,14.46,0.845,0.711,UK,True,True,False,True
mule_000945,mule_cust_000945,True,personal_current,1,1631.35,12073.1,43,28,71,788.09,1072.32,5.44,0.808,0.683,IT,True,False,True,True
mule_000946,mule_cust_000946,True,personal_current,7,1421.14,12978.66,44,30,74,2336.09,4497.85,17.53,0.923,0.847,UK,True,True,False,True
mule_000947,mule_cust_000947,True,personal_current,2,504.68,9552.65,24,40,64,2469.41,3095.5,18.12,0.887,0.882,UK,True,True,False,True
mule_000948,mule_cust_000948,True,personal_current,1,1492.01,9340.29,24,18,42,1495.02,2374.75,11.6,0.828,0.802,US,True,True,True,True
mule_000949,mule_cust_000949,True,personal_current,2,749.3,10242.11,19,37,56,3401.15,1168.02,13.82,0.843,0.745,CA,True,True,True,True
mule_000950,mule_cust_000950,True,personal_current,5,1348.18,15732.59,48,16,64,3798.2,741.1,6.0,0.944,0.887,UK,True,False,False,True
mule_000951,mule_cust_000951,True,personal_current,4,779.37,12280.17,31,45,76,3156.98,690.43,13.69,0.866,0.732,NL,True,True,True,True
mule_000952,mule_cust_000952,True,personal_current,7,830.0,12188.24,48,49,97,1760.64,2199.33,17.28,0.731,0.857,IT,True,True,True,True
mule_000953,mule_cust_000953,True,personal_current,45,1096.23,8257.11,41,50,91,1063.5,4127.83,16.27,0.933,0.695,ES,False,True,True,True
mule_000954,mule_cust_000954,True,personal_current,3,580.95,16444.54,31,18,49,3069.97,2281.04,5.48,0.856,0.725,CA,True,False,True,True
mule_000955,mule_cust_000955,True,personal_current,4,1949.08,14061.63,36,22,58,4694.47,2723.46,5.18,0.709,0.811,UK,True,False,False,True
mule_000956,mule_cust_000956,True,personal_current,5,803.42,9053.73,36,16,52,4496.51,3017.71,10.17,0.923,0.687,CA,True,True,True,True
mule_000957,mule_cust_000957,True,personal_current,1,1882.93,7111.56,12,40,52,3191.18,2191.41,6.75,0.792,0.608,AU,True,False,True,True
